seed,model,best_cv_acc,test_acc,test_roc_auc,best_params,test_precision,test_recall,test_f1
0,rfc,0.5820944366526415,0.5961538461538461,0.6170370370370369,"{'clf__class_weight': 'balanced', 'clf__max_depth': 2, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 400}",0.5625,0.72,0.631578947368421
1,rfc,0.584385226741468,0.4807692307692308,0.5496296296296297,"{'clf__class_weight': None, 'clf__max_depth': 2, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 600}",0.42857142857142855,0.24,0.3076923076923077
2,rfc,0.5628330995792427,0.6346153846153846,0.6148148148148148,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 8, 'clf__n_estimators': 600}",0.65,0.52,0.5777777777777777
3,rfc,0.5778634876110332,0.46153846153846156,0.48296296296296304,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 700}",0.42857142857142855,0.36,0.391304347826087
5,rfc,0.5908368396446939,0.6153846153846154,0.6451851851851852,"{'clf__class_weight': None, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 700}",0.6,0.6,0.6
