mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05100398063659668,0.005578088204587005,0.050417613983154294,0.01582711213236949,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.5268817204301075,0.5698924731182796,0.5434782608695652,0.5434782608695652,0.5760869565217391,0.5519635343618513,0.018311108454816868,5
0.09564771652221679,0.009380496352429551,0.024815988540649415,0.00305885360379668,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.6129032258064516,0.5268817204301075,0.5108695652173914,0.5760869565217391,0.4782608695652174,0.5410004675081813,0.04784252460762184,9
0.07089309692382813,0.022643611207203387,0.024294614791870117,0.0011432016876822423,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.6344086021505376,0.5698924731182796,0.6195652173913043,0.6086956521739131,0.5,0.5865123889668069,0.04824779563518445,1
0.06139407157897949,0.006638694551658742,0.02530636787414551,0.0038380499836149513,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.6129032258064516,0.5698924731182796,0.5543478260869565,0.5869565217391305,0.5,0.5648200093501636,0.03778637587454365,4
0.07441487312316894,0.0038079974724018,0.02225356101989746,0.0026191633252080813,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.6021505376344086,0.5698924731182796,0.5978260869565217,0.5652173913043478,0.5108695652173914,0.5691912108461897,0.03263118358736987,3
0.07592768669128418,0.011170099199220565,0.025386810302734375,0.0018514396563890877,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.6129032258064516,0.5913978494623656,0.5869565217391305,0.5543478260869565,0.5108695652173914,0.5712949976624591,0.03555022404080926,2
0.07808704376220703,0.0032770535273593205,0.024473237991333007,0.0032930195983583736,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.5806451612903226,0.5268817204301075,0.5217391304347826,0.5,0.532608695652174,0.5323749415614774,0.02653865690450761,10
0.07893013954162598,0.004186969699328159,0.02297344207763672,0.0033426152812680893,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.5913978494623656,0.5268817204301075,0.5217391304347826,0.532608695652174,0.5543478260869565,0.5453950444132772,0.02554308719706885,7
0.13514208793640137,0.009634202298050879,0.02554035186767578,0.0023366137059461865,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5806451612903226,0.5483870967741935,0.5217391304347826,0.532608695652174,0.532608695652174,0.5431977559607293,0.020561937797281632,8
0.13746991157531738,0.014235799904965934,0.02101731300354004,0.0027340823719357,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.5913978494623656,0.5698924731182796,0.532608695652174,0.5217391304347826,0.532608695652174,0.5496493688639552,0.026504601103665003,6
0.24590187072753905,0.020165398175740624,0.01964907646179199,0.0008848874057871456,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.5698924731182796,0.5161290322580645,0.4673913043478261,0.532608695652174,0.5217391304347826,0.5215521271622253,0.03292985396390384,12
0.21769499778747559,0.014158364977785394,0.018319988250732423,0.00034007401655864063,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5483870967741935,0.5161290322580645,0.4891304347826087,0.5434782608695652,0.5217391304347826,0.5237727910238429,0.021245353651177017,11
