mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04102559089660644,0.0033086476252055593,0.12833042144775392,0.013452911043994606,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5268817204301075,0.6129032258064516,0.4891304347826087,0.5434782608695652,0.5108695652173914,0.5366526414212249,0.042141045879979834,5
0.05300779342651367,0.007535242716585508,0.11063652038574219,0.010325859410792318,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.5268817204301075,0.6129032258064516,0.4891304347826087,0.5434782608695652,0.5108695652173914,0.5366526414212249,0.042141045879979834,5
0.05513300895690918,0.009124678092175823,0.05054459571838379,0.013835537600095883,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5483870967741935,0.5698924731182796,0.5,0.5543478260869565,0.5108695652173914,0.5366993922393641,0.02669784870555782,3
0.052634382247924806,0.010902596492905434,0.02779703140258789,0.003462541680060331,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.5483870967741935,0.5698924731182796,0.5,0.5543478260869565,0.5108695652173914,0.5366993922393641,0.02669784870555782,3
0.0467564582824707,0.008996823353026614,0.055412006378173825,0.003362959942244989,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5698924731182796,0.6021505376344086,0.5,0.5108695652173914,0.5108695652173914,0.5387564282374943,0.04011404089587144,2
0.04838151931762695,0.0066499868140695445,0.059171533584594725,0.0074975553968898104,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.5053763440860215,0.6344086021505376,0.5108695652173914,0.5217391304347826,0.5217391304347826,0.5388265544647031,0.0482087083044674,1
0.04491901397705078,0.0059463943620083615,0.028203582763671874,0.005098202214117875,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5268817204301075,0.6021505376344086,0.532608695652174,0.4782608695652174,0.45652173913043476,0.5192847124824683,0.05044627745842579,15
0.05466437339782715,0.00791997721703719,0.02461714744567871,0.0024814503106558245,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.5483870967741935,0.5913978494623656,0.5108695652173914,0.5217391304347826,0.5108695652173914,0.5366526414212249,0.03061595039487327,5
0.052443742752075195,0.010558921075948892,0.05916242599487305,0.005538594967305792,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6236559139784946,0.4946236559139785,0.5217391304347826,0.4891304347826087,0.532608695652174,0.5323515661524076,0.04845747671357194,9
0.04299283027648926,0.0048313576218751595,0.05895352363586426,0.007929869599607103,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.5806451612903226,0.5268817204301075,0.532608695652174,0.45652173913043476,0.5543478260869565,0.530201028517999,0.04140804442582575,11
0.040888643264770506,0.004302343918733155,0.029218721389770507,0.003602960222609156,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5591397849462365,0.5161290322580645,0.5108695652173914,0.4673913043478261,0.5,0.5107059373539037,0.029550123018665973,18
0.04506702423095703,0.005056839680312296,0.026651763916015626,0.004186494023989553,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.5483870967741935,0.5268817204301075,0.5108695652173914,0.4782608695652174,0.5108695652173914,0.5150537634408602,0.022977135360794942,16
