mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2188073635101317,0.1289506106910573,0.16592659950256347,0.036824559300881014,,,sqrt,3,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 400}",0.5591397849462365,0.5698924731182796,0.44565217391304346,0.5217391304347826,0.5108695652173914,0.5214586255259468,0.043873756062630824,429
1.621307611465454,0.17378033067998072,0.19859023094177247,0.07181681226863196,,,sqrt,3,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 500}",0.5483870967741935,0.5806451612903226,0.42391304347826086,0.5217391304347826,0.5108695652173914,0.5171107994389901,0.05246144885415808,443
1.837485122680664,0.27554293060814083,0.17050180435180665,0.005466634624245954,,,sqrt,3,600,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 600}",0.5591397849462365,0.5913978494623656,0.44565217391304346,0.532608695652174,0.5217391304347826,0.5301075268817204,0.048597053819628686,337
1.7530277729034425,0.04380018324124959,0.18179717063903808,0.013319524229569585,,,sqrt,3,700,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 700}",0.5806451612903226,0.5698924731182796,0.43478260869565216,0.5108695652173914,0.5217391304347826,0.5235857877512857,0.05186752025595236,417
2.292122173309326,0.04761247580633169,0.21137185096740724,0.008218355826512853,,,sqrt,3,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 800}",0.5698924731182796,0.5806451612903226,0.43478260869565216,0.5217391304347826,0.5217391304347826,0.525759700794764,0.0515155833231425,400
0.9725315570831299,0.040609720113252784,0.12385859489440917,0.002423331004306811,,,sqrt,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.5698924731182796,0.5806451612903226,0.45652173913043476,0.5217391304347826,0.4891304347826087,0.5235857877512857,0.04709192993965248,417
1.2428530693054198,0.09131054841636413,0.14593815803527832,0.004179793806682878,,,sqrt,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.5591397849462365,0.5698924731182796,0.45652173913043476,0.5108695652173914,0.5,0.5192847124824684,0.04130733082801711,441
1.4708739280700684,0.04153558253397577,0.1659365177154541,0.009019209000839702,,,sqrt,5,600,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 600}",0.5806451612903226,0.5806451612903226,0.44565217391304346,0.5108695652173914,0.5,0.523562412342216,0.05158135583823758,424
1.7818808078765869,0.07136540415775056,0.17860679626464843,0.006473472511045027,,,sqrt,5,700,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 700}",0.5806451612903226,0.5698924731182796,0.44565217391304346,0.5,0.4782608695652174,0.5148901355773726,0.05235703418454385,447
1.9502433776855468,0.05529991352992503,0.20909318923950196,0.007453517049205561,,,sqrt,5,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.5698924731182796,0.5698924731182796,0.45652173913043476,0.5,0.4891304347826087,0.5170874240299206,0.04542801319350086,444
0.914715576171875,0.03709058259678282,0.11759681701660156,0.006398119820392516,,,sqrt,8,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 400}",0.5913978494623656,0.5591397849462365,0.45652173913043476,0.532608695652174,0.5,0.5279336138382422,0.04669760880364273,368
1.1715112686157227,0.026137609132318225,0.13888325691223144,0.002858942668722443,,,sqrt,8,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 500}",0.5806451612903226,0.5806451612903226,0.45652173913043476,0.5217391304347826,0.5217391304347826,0.5322580645161291,0.046130053543895946,305
1.40767560005188,0.05825950404732762,0.17107930183410644,0.021722281268076925,,,sqrt,8,600,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 600}",0.5806451612903226,0.5698924731182796,0.44565217391304346,0.532608695652174,0.5217391304347826,0.5301075268817205,0.047635883508209784,335
1.6516382217407226,0.07204275638027943,0.1744746208190918,0.007618158746332199,,,sqrt,8,700,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 700}",0.5698924731182796,0.5913978494623656,0.44565217391304346,0.532608695652174,0.5,0.5279102384291725,0.05169261237659124,373
2.0624832630157472,0.08046752749039034,0.1913978099822998,0.006119890865505078,,,sqrt,8,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 800}",0.5698924731182796,0.5698924731182796,0.44565217391304346,0.532608695652174,0.5,0.5236091631603553,0.046904084905329234,414
