mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23296446800231935,0.010150866190097191,0.04020061492919922,0.00491346742742716,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,28
0.260443115234375,0.008801331248915181,0.0386695384979248,0.007604207087862017,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,28
0.23942937850952148,0.01746392697226417,0.046311378479003906,0.00277952142079073,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,28
0.23432106971740724,0.013025174090717486,0.034264326095581055,0.0018663943323920726,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,28
0.2543816089630127,0.016431680283763215,0.04356050491333008,0.009436194579255801,0.1,,1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,28
0.23802428245544432,0.024871159817941836,0.03516697883605957,0.006281059377412569,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.4946236559139785,0.45161290322580644,0.4673913043478261,0.5,0.5217391304347826,0.48707339878447875,0.024781638118726076,56
0.2410297393798828,0.023104939927287915,0.03995413780212402,0.01108347858555515,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.25911173820495603,0.03633888537418859,0.03933801651000977,0.017031568619651688,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.2659254550933838,0.03514115206106653,0.037470769882202146,0.008524847468458505,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.2530694007873535,0.03398351997336688,0.03627996444702149,0.004567783055531147,0.1,balanced,1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.2351604461669922,0.030315161775550162,0.03714795112609863,0.008877056106467007,0.5,,scale,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5483870967741935,0.5376344086021505,0.5217391304347826,0.5869565217391305,0.5434782608695652,0.5476390836839645,0.02160848910544313,5
0.23961639404296875,0.030458335425284835,0.03708462715148926,0.009894641327210883,0.5,,0.01,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5053763440860215,0.5161290322580645,0.5217391304347826,0.5108695652173914,0.4782608695652174,0.5064749883122954,0.015117873006658539,52
0.2394090175628662,0.03525500551888207,0.0356177806854248,0.006793156301121007,0.5,,0.1,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5053763440860215,0.5268817204301075,0.5217391304347826,0.4891304347826087,0.4891304347826087,0.5064516129032259,0.01582592879953114,53
0.26230640411376954,0.05487108027906121,0.03304977416992187,0.006450694398166764,0.5,,0.5,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5053763440860215,0.5268817204301075,0.5217391304347826,0.4891304347826087,0.4891304347826087,0.5064516129032259,0.01582592879953114,53
0.2512707233428955,0.03385867038308566,0.03534841537475586,0.004254583136711196,0.5,,1,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 1}",0.5053763440860215,0.5268817204301075,0.5217391304347826,0.4891304347826087,0.4891304347826087,0.5064516129032259,0.01582592879953114,53
0.2395463466644287,0.03356406073323749,0.03825764656066895,0.008374186953339753,0.5,balanced,scale,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5698924731182796,0.5268817204301075,0.5217391304347826,0.6304347826086957,0.5543478260869565,0.5606591865357644,0.039113702567220264,1
0.24191689491271973,0.025590414117024233,0.03377208709716797,0.002610980981915563,0.5,balanced,0.01,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.5698924731182796,0.5591397849462365,0.5434782608695652,0.5652173913043478,0.4891304347826087,0.5453716690042076,0.02950032191601034,6
0.23837714195251464,0.02823428178732292,0.037049150466918944,0.006975173827302497,0.5,balanced,0.1,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.5268817204301075,0.5053763440860215,0.5543478260869565,0.5217391304347826,0.5434782608695652,0.5303646563814868,0.017076916254789628,13
0.2437750816345215,0.026883392647625723,0.03795294761657715,0.0036228291546610597,0.5,balanced,0.5,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.5268817204301075,0.5053763440860215,0.5543478260869565,0.5217391304347826,0.5434782608695652,0.5303646563814868,0.017076916254789628,13
0.2624203205108643,0.053392040911064156,0.033372688293457034,0.00402424607637781,0.5,balanced,1,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.5268817204301075,0.5053763440860215,0.5543478260869565,0.5217391304347826,0.5434782608695652,0.5303646563814868,0.017076916254789628,13
0.2334723949432373,0.03748267198965795,0.037299299240112306,0.009105749084807994,1.0,,scale,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5591397849462365,0.5268817204301075,0.5217391304347826,0.6195652173913043,0.5434782608695652,0.5541608228143993,0.03524757463213076,2
0.24933443069458008,0.04120750736351755,0.039371585845947264,0.012620413197118239,1.0,,0.01,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5053763440860215,0.5698924731182796,0.5108695652173914,0.5434782608695652,0.4673913043478261,0.5194015895278168,0.03493876970267982,39
0.232650089263916,0.026140585291565998,0.03461308479309082,0.005008150098576353,1.0,,0.1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5268817204301075,0.5053763440860215,0.5217391304347826,0.5217391304347826,0.4891304347826087,0.5129733520336607,0.01395220187786456,40
