mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05333704948425293,0.004216413699833961,0.023527193069458007,0.0027753871729658563,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.4946236559139785,0.4946236559139785,0.5108695652173914,0.5543478260869565,0.5434782608695652,0.5195885928003741,0.024905574189740876,10
0.057251596450805665,0.0052823737493743386,0.02484726905822754,0.004447914184512555,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.5268817204301075,0.5698924731182796,0.5,0.5760869565217391,0.5108695652173914,0.5367461430575036,0.030866039411027366,9
0.054811620712280275,0.006250031525189644,0.02012343406677246,0.0025087502259146304,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.5483870967741935,0.5698924731182796,0.5108695652173914,0.6413043478260869,0.5217391304347826,0.5584385226741468,0.046278764516292197,6
0.05851578712463379,0.009034940671150606,0.024404382705688475,0.003730145414385533,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.5376344086021505,0.5698924731182796,0.5108695652173914,0.6195652173913043,0.5543478260869565,0.5584618980832164,0.03627675214289221,5
0.07477154731750488,0.004916048465494784,0.03309822082519531,0.006217913742664097,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5268817204301075,0.5483870967741935,0.532608695652174,0.6630434782608695,0.5434782608695652,0.5628798503973819,0.05065850787639262,2
0.07516665458679199,0.018438605192868177,0.026857852935791016,0.008231738988238287,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.5161290322580645,0.5698924731182796,0.5217391304347826,0.6630434782608695,0.5543478260869565,0.5650303880317906,0.05293354029003931,1
0.08440871238708496,0.004357560217960429,0.02231764793395996,0.0028276145516959767,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.5268817204301075,0.5161290322580645,0.5652173913043478,0.6521739130434783,0.532608695652174,0.5586021505376344,0.04956863384910046,3
0.08079848289489747,0.005804412013969187,0.02408757209777832,0.0028302809916808365,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.5591397849462365,0.5161290322580645,0.5652173913043478,0.6086956521739131,0.5434782608695652,0.5585320243104255,0.030285582688752442,4
0.15772533416748047,0.034419392749717344,0.029107189178466795,0.011831688171199728,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5053763440860215,0.4946236559139785,0.5652173913043478,0.6195652173913043,0.5108695652173914,0.5391304347826086,0.047051359824073186,8
0.1424625873565674,0.013991789077533638,0.022529792785644532,0.003707443637010586,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.4946236559139785,0.4838709677419355,0.5760869565217391,0.6413043478260869,0.5,0.539177185600748,0.06061507249295751,7
0.281586742401123,0.007992078503957594,0.02155461311340332,0.00317904007083078,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.4946236559139785,0.46236559139784944,0.5434782608695652,0.5869565217391305,0.4891304347826087,0.5153108929406265,0.04436908802892675,11
0.22377800941467285,0.027349510962852777,0.01867680549621582,0.0009876953720143284,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5053763440860215,0.44086021505376344,0.5434782608695652,0.5760869565217391,0.5,0.5131603553062178,0.04547533089768982,12
