mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07193508148193359,0.0028532169648850143,0.01971721649169922,0.0009131478267181802,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,36
0.0660400390625,0.0029301897075786993,0.024963998794555665,0.0062797147904760705,0.01,,0.8,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,36
0.07663054466247558,0.004915799129466577,0.029036569595336913,0.004704600068046532,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,36
0.08728580474853516,0.004451719228675867,0.02517423629760742,0.0036149260412359436,0.01,,0.95,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,36
0.07806582450866699,0.0058078233465094,0.02433638572692871,0.004664849382733108,0.01,,1.0,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,36
0.07759766578674317,0.00888527235101912,0.02379307746887207,0.002464789834029185,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5161290322580645,0.4731182795698925,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.49350163627863486,0.020925574284926307,46
0.07569799423217774,0.007188461314344814,0.022610569000244142,0.0032003497805852825,0.01,balanced,0.8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5161290322580645,0.4731182795698925,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.49350163627863486,0.020925574284926307,46
0.07330360412597656,0.004244904544263951,0.025130510330200195,0.004463628430570906,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5161290322580645,0.4731182795698925,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.49350163627863486,0.020925574284926307,46
0.07248935699462891,0.008451486258782365,0.03019542694091797,0.00720369155009462,0.01,balanced,0.95,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.5161290322580645,0.4731182795698925,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.49350163627863486,0.020925574284926307,46
0.06953611373901367,0.0026401128832856677,0.02534322738647461,0.0035739070479851582,0.01,balanced,1.0,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.5161290322580645,0.4731182795698925,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.49350163627863486,0.020925574284926307,46
