mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.041808271408081056,0.005296683924414223,0.057646989822387695,0.004745543834000163,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6021505376344086,0.5161290322580645,0.5760869565217391,0.4782608695652174,0.5652173913043478,0.5475689574567555,0.04448813847828043,7
0.04748072624206543,0.011142702155883056,0.05603876113891602,0.004601907061851596,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.6021505376344086,0.5161290322580645,0.5760869565217391,0.4782608695652174,0.5652173913043478,0.5475689574567555,0.04448813847828043,7
0.040850830078125,0.003945850834388445,0.02703547477722168,0.00459464909665218,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5913978494623656,0.5376344086021505,0.5652173913043478,0.4891304347826087,0.5869565217391305,0.5540673211781206,0.037646863746708115,5
0.04125618934631348,0.002226770617708481,0.027813291549682616,0.0036213991222586793,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.5913978494623656,0.5376344086021505,0.5652173913043478,0.4891304347826087,0.5869565217391305,0.5540673211781206,0.037646863746708115,5
0.04845967292785645,0.006418000998735642,0.059088945388793945,0.006358546069531543,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6129032258064516,0.5161290322580645,0.5869565217391305,0.532608695652174,0.5760869565217391,0.5649368863955119,0.03560133891642609,2
0.04829182624816895,0.008784032631035048,0.05834097862243652,0.006738131086059055,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.6021505376344086,0.5376344086021505,0.5978260869565217,0.5,0.5760869565217391,0.5627395979429639,0.03880454494405124,4
0.044412422180175784,0.0033173972179776847,0.028060007095336913,0.006511131035047998,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.6129032258064516,0.5376344086021505,0.5434782608695652,0.5108695652173914,0.6195652173913043,0.5648901355773726,0.043391673067938244,3
0.04960923194885254,0.007720975556281715,0.02526712417602539,0.0023290928754895056,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.6021505376344086,0.5483870967741935,0.5869565217391305,0.5108695652173914,0.6086956521739131,0.5714118747078073,0.03680242695614319,1
0.043935728073120114,0.006761700660475624,0.06185002326965332,0.008297403701414156,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5268817204301075,0.4838709677419355,0.5217391304347826,0.43478260869565216,0.5108695652173914,0.49562879850397384,0.03385640539363231,20
0.04506959915161133,0.004695782494073821,0.05326499938964844,0.003740440151335928,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.5806451612903226,0.4731182795698925,0.5217391304347826,0.44565217391304346,0.5543478260869565,0.5151005142589995,0.04993216092101363,18
0.05454611778259277,0.009982190609465253,0.02758941650390625,0.0018399871664416718,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5161290322580645,0.5053763440860215,0.532608695652174,0.4891304347826087,0.5434782608695652,0.5173445535296868,0.01927027098919644,17
0.05536637306213379,0.010231025899902577,0.03060765266418457,0.005987399748201912,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.5806451612903226,0.5053763440860215,0.532608695652174,0.4891304347826087,0.5978260869565217,0.5411173445535298,0.04202567017664617,11
0.04965658187866211,0.00745788809945839,0.0602057933807373,0.006238352726823532,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5591397849462365,0.5268817204301075,0.5217391304347826,0.4891304347826087,0.5543478260869565,0.5302477793361384,0.025258359896812986,15
0.045181894302368165,0.006013273831658577,0.05658822059631348,0.0017073172022045112,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.5806451612903226,0.4838709677419355,0.5434782608695652,0.5108695652173914,0.5869565217391305,0.541164095371669,0.039651777441899065,10
0.04510741233825684,0.003118165538320129,0.030983877182006837,0.008774248523165502,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5376344086021505,0.4946236559139785,0.5652173913043478,0.45652173913043476,0.5,0.5107994389901822,0.03743202284365074,19
0.04627537727355957,0.003276059958730924,0.02542223930358887,0.004208386536504222,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.5591397849462365,0.4731182795698925,0.5869565217391305,0.532608695652174,0.5543478260869565,0.5412342215988779,0.03820284232337885,9
0.046210718154907224,0.0024494717984258315,0.05954585075378418,0.004035967381628849,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5806451612903226,0.44086021505376344,0.5217391304347826,0.5652173913043478,0.5434782608695652,0.5303880317905563,0.04899030702364871,14
0.04589757919311523,0.007210910434102273,0.05578794479370117,0.0069978186726036146,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.5913978494623656,0.44086021505376344,0.5543478260869565,0.5217391304347826,0.5543478260869565,0.5325385694249649,0.05086698485566582,13
0.0451869010925293,0.005599124077375041,0.024776554107666014,0.0027368116096271426,9,2,uniform,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5268817204301075,0.43010752688172044,0.5543478260869565,0.5760869565217391,0.5543478260869565,0.5283543712014961,0.05154479646716616,16
0.05571165084838867,0.007836890942165381,0.02502121925354004,0.0037869177214498893,9,2,distance,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance'}",0.5483870967741935,0.41935483870967744,0.5543478260869565,0.5978260869565217,0.5652173913043478,0.5370266479663395,0.061265043040560456,12
