mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06513285636901855,0.0007471480619585227,0.023251819610595702,0.002987128417239443,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,18
0.06397738456726074,0.007072525908417868,0.023068571090698244,0.0029659526814650597,0.01,,0.8,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,18
0.06095023155212402,0.005819617524932666,0.02328348159790039,0.0034124308071879065,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,18
0.07496147155761719,0.006767771806253074,0.03054523468017578,0.006417379695167477,0.01,,0.95,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,18
0.08564367294311523,0.005066286589869236,0.024860143661499023,0.005307582361867527,0.01,,1.0,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,18
0.07594857215881348,0.0037911516157821687,0.021657133102416994,0.002542523059676596,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.5042543244506779,0.021494397262484186,42
0.07171735763549805,0.004753795146852194,0.023874473571777344,0.00466420523583384,0.01,balanced,0.8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.49555867227676476,0.02145653742484901,47
0.06441102027893067,0.006390543757803424,0.02326364517211914,0.0015631005003569184,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.49555867227676476,0.02145653742484901,47
0.06979236602783204,0.0035236647340302807,0.022226476669311525,0.001965671726386622,0.01,balanced,0.95,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.49555867227676476,0.02145653742484901,47
0.0597135066986084,0.006850298593925165,0.031277132034301755,0.003473552130878384,0.01,balanced,1.0,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.49555867227676476,0.02145653742484901,47
