mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6604173183441162,0.25091619284359673,0.18063125610351563,0.020716684777958683,0.01,,0.1,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.5526315789473685,0.7368421052631579,0.5526315789473685,0.5789473684210527,0.5405405405405406,0.5923186344238976,0.07334428420665551,2
0.4279736042022705,0.3049727614989474,0.4008857250213623,0.2453146168554723,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.282042932510376,0.21746736539979278,0.034544849395751955,0.00477684975459603,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.23284873962402344,0.012620905411988865,0.02390007972717285,0.0038650264581063885,0.01,balanced,0.1,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.5263157894736842,0.7631578947368421,0.5789473684210527,0.5789473684210527,0.5405405405405406,0.5975817923186344,0.08537268505312773,1
0.07740893363952636,0.022433628102313148,0.02061939239501953,0.0021468542312632444,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.06307506561279297,0.014121957165850173,0.022308969497680665,0.003541529913552995,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.7471346855163574,0.05499440505014947,0.0191495418548584,0.0042866928420005205,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.47368421052631576,0.5526315789473685,0.5789473684210527,0.47368421052631576,0.6486486486486487,0.5455192034139402,0.06651953544970093,9
0.8776679039001465,0.22431723286605693,0.020589256286621095,0.003159983440487245,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.47368421052631576,0.7105263157894737,0.5526315789473685,0.4473684210526316,0.5945945945945946,0.5557610241820768,0.09376107386100434,5
0.9354817867279053,0.38010205876916103,0.020100164413452148,0.0010502315558020058,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5,0.7105263157894737,0.5789473684210527,0.42105263157894735,0.6486486486486487,0.5718349928876244,0.10303571548773964,3
0.7001315593719483,0.0349341556294567,0.022490787506103515,0.004653210607212407,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.47368421052631576,0.5789473684210527,0.5789473684210527,0.47368421052631576,0.6486486486486487,0.5507823613086771,0.0679008028775944,7
0.8018193244934082,0.16198666173389376,0.02326622009277344,0.004632128001279111,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.47368421052631576,0.7105263157894737,0.5526315789473685,0.4473684210526316,0.5945945945945946,0.5557610241820768,0.09376107386100434,5
0.8155130386352539,0.34631139775818687,0.021085548400878906,0.004239754857867564,0.1,balanced,0.9,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5,0.6578947368421053,0.5789473684210527,0.42105263157894735,0.6486486486486487,0.5613086770981508,0.0902205887711883,4
2.747873306274414,0.4075908770182773,0.023415899276733397,0.002350076754411557,1.0,,0.1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.42105263157894735,0.5263157894736842,0.5,0.5,0.4864864864864865,0.48677098150782355,0.03530662303982321,29
2.604487943649292,0.3710165080129632,0.022121191024780273,0.0034602906314035796,1.0,,0.5,"{'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.47368421052631576,0.5789473684210527,0.5,0.5,0.6216216216216216,0.5348506401137979,0.05593601884367219,11
3.7150102615356446,0.8026676383147783,0.025382184982299806,0.0029551394207820627,1.0,,0.9,"{'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.4473684210526316,0.6052631578947368,0.5526315789473685,0.47368421052631576,0.6486486486486487,0.5455192034139402,0.076222635402422,9
2.776934814453125,0.36310601895984473,0.024790859222412108,0.005622815589442803,1.0,balanced,0.1,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.42105263157894735,0.5263157894736842,0.5,0.5,0.4864864864864865,0.48677098150782355,0.03530662303982321,29
2.760710620880127,0.4393530042053455,0.024268341064453126,0.0026481377951919293,1.0,balanced,0.5,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.47368421052631576,0.5789473684210527,0.5,0.5,0.6216216216216216,0.5348506401137979,0.05593601884367219,11
3.6100817203521727,0.7442292891045212,0.02261805534362793,0.003720231750757024,1.0,balanced,0.9,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.47368421052631576,0.5789473684210527,0.5526315789473685,0.5,0.6486486486486487,0.5507823613086771,0.06147759023151452,7
6.633283901214599,1.263415347567677,0.023094558715820314,0.0027848225677461922,10.0,,0.1,"{'clf__C': 10, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.42105263157894735,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.4864864864864865,0.49729729729729727,0.0411250321470103,24
6.348796415328979,1.3019521362469388,0.021034383773803712,0.001472092726650984,10.0,,0.5,"{'clf__C': 10, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.42105263157894735,0.5526315789473685,0.5,0.5263157894736842,0.4864864864864865,0.49729729729729727,0.044365263206048264,24
6.236104536056518,1.2508584111951382,0.02414565086364746,0.002840141680690571,10.0,,0.9,"{'clf__C': 10, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.42105263157894735,0.5526315789473685,0.5,0.5263157894736842,0.4864864864864865,0.49729729729729727,0.044365263206048264,24
6.5521424293518065,1.2923642756428675,0.02351655960083008,0.003960722419455452,10.0,balanced,0.1,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.42105263157894735,0.5526315789473685,0.5263157894736842,0.5263157894736842,0.4864864864864865,0.5025604551920341,0.045907835993165426,23
6.468330192565918,1.2415634888616425,0.021703052520751952,0.002138776748578744,10.0,balanced,0.5,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.42105263157894735,0.5526315789473685,0.5,0.5263157894736842,0.4864864864864865,0.49729729729729727,0.044365263206048264,24
6.204510927200317,1.130658872979179,0.02180476188659668,0.0016287532898290695,10.0,balanced,0.9,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.42105263157894735,0.5526315789473685,0.5,0.5263157894736842,0.4864864864864865,0.49729729729729727,0.044365263206048264,24
7.51530876159668,1.2657292155855928,0.022110557556152342,0.001995642275377987,100.0,,0.1,"{'clf__C': 100, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5405405405405406,0.508108108108108,0.03307552870505619,13
7.978118801116944,1.4469312221333503,0.022341585159301756,0.00351179344039356,100.0,,0.5,"{'clf__C': 100, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5405405405405406,0.508108108108108,0.03307552870505619,13
7.955109024047852,1.5236997709331699,0.020474576950073244,0.0011627810797905664,100.0,,0.9,"{'clf__C': 100, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5135135135135135,0.5027027027027027,0.029329905188130213,17
7.398759651184082,1.3332483273886357,0.021842384338378908,0.004277601357718949,100.0,balanced,0.1,"{'clf__C': 100, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5405405405405406,0.508108108108108,0.03307552870505619,13
7.558308506011963,1.1834644549883815,0.018766403198242188,0.0022405082101072953,100.0,balanced,0.5,"{'clf__C': 100, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5405405405405406,0.508108108108108,0.03307552870505619,13
6.854311466217041,0.9532774116108426,0.022728395462036134,0.006426875143062963,100.0,balanced,0.9,"{'clf__C': 100, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5,0.5135135135135135,0.5027027027027027,0.029329905188130213,17
