mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13904256820678712,0.008895844381323499,0.021947240829467772,0.0016369943162722635,0.01,,0.1,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.7105263157894737,0.5263157894736842,0.5526315789473685,0.5263157894736842,0.6486486486486487,0.5928876244665718,0.07407067050254619,3
0.0471224308013916,0.005495002391375773,0.02249298095703125,0.0033142865044955153,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,16
0.04787554740905762,0.0022579681215506393,0.019481372833251954,0.001176296811662862,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,16
0.15929913520812988,0.01761218879360087,0.01855645179748535,0.0017486482689392545,0.01,balanced,0.1,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.631578947368421,0.5263157894736842,0.5526315789473685,0.5263157894736842,0.6486486486486487,0.5770981507823614,0.052619275021786704,4
0.04822101593017578,0.0049105919639947215,0.020993709564208984,0.0038373790225911166,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,16
0.04846100807189942,0.003900916631052375,0.02059621810913086,0.0026085120511816625,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,16
0.7665266513824462,0.08299999979665745,0.02135624885559082,0.0031720272192296162,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.5,0.5263157894736842,0.5526315789473685,0.5,0.6216216216216216,0.5401137980085349,0.04518592429206593,11
0.8130498886108398,0.13064189980820515,0.022902965545654297,0.006066351693191296,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.631578947368421,0.47368421052631576,0.5526315789473685,0.5,0.6486486486486487,0.5613086770981508,0.06939491995260297,5
0.6048632621765136,0.13446490486823076,0.01713385581970215,0.0019311244305744394,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.6578947368421053,0.5526315789473685,0.631578947368421,0.5526315789473685,0.7297297297297297,0.6248933143669986,0.06718330502711299,1
0.7774899959564209,0.03124920951054001,0.021005725860595702,0.001357323194905291,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.47368421052631576,0.5263157894736842,0.5526315789473685,0.5,0.6216216216216216,0.534850640113798,0.05074269980579508,12
