mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04069442749023437,0.004536217880811552,0.0173703670501709,0.001996198668172157,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5526315789473685,0.5263157894736842,0.5526315789473685,0.5263157894736842,0.6216216216216216,0.5559032716927453,0.034903145051244464,1
0.04376177787780762,0.004289869052627046,0.017573118209838867,0.0024691944475836564,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.6216216216216216,0.5453769559032716,0.03812233285917497,2
0.04965066909790039,0.004946875091373216,0.01733841896057129,0.0022352452996701085,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.47368421052631576,0.5263157894736842,0.5526315789473685,0.5,0.6216216216216216,0.534850640113798,0.05074269980579508,3
0.04943990707397461,0.005698337746891005,0.01784682273864746,0.0035570719645402716,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.47368421052631576,0.5263157894736842,0.5526315789473685,0.5,0.6216216216216216,0.534850640113798,0.05074269980579508,3
0.07371678352355956,0.009411097696444527,0.022980594635009767,0.004173972073437849,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.4473684210526316,0.47368421052631576,0.5526315789473685,0.5,0.6216216216216216,0.5190611664295874,0.061980425132779064,5
0.08496217727661133,0.008417555071121822,0.020314502716064452,0.004117888345097884,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.4473684210526316,0.47368421052631576,0.5526315789473685,0.5,0.6216216216216216,0.5190611664295874,0.061980425132779064,5
0.13791980743408203,0.012814593332313372,0.023193550109863282,0.0067529919833594736,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.4473684210526316,0.4473684210526316,0.5789473684210527,0.5263157894736842,0.5945945945945946,0.518918918918919,0.0626480387920187,7
0.12519969940185546,0.012745530001367368,0.020354747772216797,0.005671782847010167,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.4473684210526316,0.4473684210526316,0.5789473684210527,0.5263157894736842,0.5945945945945946,0.518918918918919,0.0626480387920187,7
0.23038830757141113,0.049527212386278475,0.015743446350097657,0.0009286841907370136,100.0,,"{'clf__C': 100, 'clf__class_weight': None}",0.4473684210526316,0.42105263157894735,0.5789473684210527,0.5263157894736842,0.5945945945945946,0.5136557610241821,0.06920074583427992,9
0.20640916824340821,0.037611815288393226,0.015105867385864257,0.000320569276878404,100.0,balanced,"{'clf__C': 100, 'clf__class_weight': 'balanced'}",0.42105263157894735,0.42105263157894735,0.5789473684210527,0.5263157894736842,0.5945945945945946,0.5083926031294452,0.07481515903548608,10
