mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7121350765228271,0.019833010448853595,0.08895783424377442,0.005023975885048199,,,sqrt,1,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.34210526315789475,0.3684210526315789,0.47368421052631576,0.5526315789473685,0.6486486486486487,0.47709815078236134,0.11417558272088464,144
2.1486849784851074,0.11396069153360619,0.1577989101409912,0.022095580825852057,,,sqrt,1,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.34210526315789475,0.3684210526315789,0.5,0.5526315789473685,0.6486486486486487,0.48236130867709814,0.1145029728894921,139
0.6602216243743897,0.09622976034897561,0.07159385681152344,0.010888895589748511,,,sqrt,3,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 300}",0.47368421052631576,0.4473684210526316,0.5263157894736842,0.5789473684210527,0.6486486486486487,0.5349928876244665,0.07261091027927649,81
1.7707432746887206,0.08329182964488022,0.16367816925048828,0.01779827017851476,,,sqrt,3,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 800}",0.5,0.4473684210526316,0.5,0.5526315789473685,0.6216216216216216,0.5243243243243243,0.05894679173913448,103
0.6815207481384278,0.05375875325150353,0.07464942932128907,0.003762186049346037,,,sqrt,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.47368421052631576,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.6756756756756757,0.5351351351351351,0.0741075401315915,73
1.5946292400360107,0.08814836972768005,0.16842145919799806,0.013810462007213479,,,sqrt,5,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.5,0.4473684210526316,0.5263157894736842,0.5526315789473685,0.6486486486486487,0.5349928876244666,0.06664322441806983,77
0.5501341819763184,0.042452938648604555,0.08010988235473633,0.006365197115013473,,,sqrt,8,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 300}",0.5263157894736842,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.7027027027027027,0.5510668563300142,0.07851031742175267,44
1.6324738025665284,0.057295703948696035,0.16731414794921876,0.010894210773918661,,,sqrt,8,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 800}",0.5526315789473685,0.5263157894736842,0.5526315789473685,0.5263157894736842,0.7027027027027027,0.5721194879089616,0.06634378758852812,18
1.1443470001220704,0.08200890330559871,0.08677258491516113,0.003252902552078155,,,0.25,1,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.42105263157894735,0.39473684210526316,0.5,0.5,0.6486486486486487,0.49288762446657186,0.08849464470464706,131
3.275952196121216,0.02178633798896355,0.17656588554382324,0.0052760771595441874,,,0.25,1,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.42105263157894735,0.3684210526315789,0.5263157894736842,0.5,0.6756756756756757,0.4982930298719772,0.10496247085109019,124
