mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1302040100097657,0.05665096145047573,0.07987217903137207,0.007204793151749085,,,sqrt,1,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.5526315789473685,0.5526315789473685,0.5263157894736842,0.5263157894736842,0.5135135135135135,0.5342816500711238,0.015695000132001966,116
2.686375284194946,0.10339664834632606,0.1745469093322754,0.01744547596277617,,,sqrt,1,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.5263157894736842,0.5789473684210527,0.47368421052631576,0.5263157894736842,0.5945945945945946,0.5399715504978663,0.04305754843921694,90
0.8745779514312744,0.08675000539422065,0.06827521324157715,0.015056898968209975,,,sqrt,3,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 300}",0.5,0.5526315789473685,0.5263157894736842,0.5,0.6216216216216216,0.5401137980085349,0.04518592429206593,81
2.370251989364624,0.27963072396359423,0.19280762672424318,0.02875540091215808,,,sqrt,3,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 800}",0.5,0.6052631578947368,0.5,0.5,0.5945945945945946,0.5399715504978663,0.04907106171761649,90
0.9983246803283692,0.11885254761360889,0.09379029273986816,0.01113453443088199,,,sqrt,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.5,0.6052631578947368,0.4473684210526316,0.4473684210526316,0.5945945945945946,0.518918918918919,0.06896232083706437,136
2.296495532989502,0.08902212486235865,0.16544547080993652,0.013166357397794114,,,sqrt,5,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.5,0.6052631578947368,0.4473684210526316,0.47368421052631576,0.5945945945945946,0.5241820768136558,0.06413611996292981,128
0.8894772529602051,0.07231908602269872,0.059610843658447266,0.0021118697310616988,,,sqrt,8,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 300}",0.47368421052631576,0.6578947368421053,0.5526315789473685,0.47368421052631576,0.5675675675675675,0.5450924608819345,0.0685340771021703,75
1.6540328502655028,0.20546715969327864,0.1745823383331299,0.017603289558933408,,,sqrt,8,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 800}",0.47368421052631576,0.6052631578947368,0.47368421052631576,0.47368421052631576,0.6216216216216216,0.5295874822190612,0.06866238863074704,118
1.102122974395752,0.03796255947650337,0.08620905876159668,0.0039953676349807265,,,0.25,1,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.5263157894736842,0.6052631578947368,0.47368421052631576,0.5526315789473685,0.5945945945945946,0.55049786628734,0.047819288770029375,35
3.1387216567993166,0.09171591105930693,0.18874616622924806,0.014170358434152963,,,0.25,1,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 800}",0.5263157894736842,0.5789473684210527,0.47368421052631576,0.5526315789473685,0.5945945945945946,0.5452347083926031,0.04267330487329414,64
0.9540977478027344,0.06656595765853977,0.08511319160461425,0.002877156732600523,,,0.25,3,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 3, 'clf__n_estimators': 300}",0.5526315789473685,0.5789473684210527,0.5,0.5263157894736842,0.5945945945945946,0.55049786628734,0.03433148900753109,35
2.7196488857269285,0.031058776617615334,0.17446608543395997,0.007829372986835963,,,0.25,3,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 3, 'clf__n_estimators': 800}",0.5526315789473685,0.5789473684210527,0.47368421052631576,0.5526315789473685,0.5945945945945946,0.55049786628734,0.04162532592031975,35
0.900214433670044,0.059671881873876134,0.07896232604980469,0.0040256232081651265,,,0.25,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.5,0.6052631578947368,0.5,0.5263157894736842,0.5675675675675675,0.5398293029871977,0.0410033230125642,102
2.5552201747894285,0.20250226004347927,0.1568361282348633,0.014408467921100317,,,0.25,5,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.5,0.6052631578947368,0.5263157894736842,0.5263157894736842,0.6216216216216216,0.5559032716927452,0.04823134639905298,14
