mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.18568816184997558,0.01575041900368308,0.02269911766052246,0.0048502677343147185,0.6,0.03,2,200,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.5526315789473685,0.5526315789473685,0.5526315789473685,0.6052631578947368,0.5405405405405406,0.5607396870554766,0.022748930642052672,26
0.17866334915161133,0.011633740114068826,0.022802734375,0.004288743132842292,0.6,0.03,2,200,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.5,0.5789473684210527,0.5,0.6052631578947368,0.5135135135135135,0.5395448079658606,0.04399244310737397,52
0.19165468215942383,0.007150094143785792,0.021422624588012695,0.005301713303395551,0.6,0.03,2,200,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.5789473684210527,0.6052631578947368,0.5789473684210527,0.6578947368421053,0.4864864864864865,0.5815078236130867,0.05557237225528238,6
0.1584223747253418,0.01977881795242673,0.01901068687438965,0.003920425390506714,0.6,0.03,2,200,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.5,0.5789473684210527,0.5263157894736842,0.6052631578947368,0.4864864864864865,0.539402560455192,0.045662558757826044,54
0.320263147354126,0.019015301318370956,0.01734952926635742,0.0027345694848355715,0.6,0.03,2,600,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 600, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.5526315789473685,0.5263157894736842,0.5263157894736842,0.631578947368421,0.5945945945945946,0.5662873399715505,0.04110042376501112,17
0.3259729862213135,0.024514839804699335,0.01590118408203125,0.0012340440687030893,0.6,0.03,2,600,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 600, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.5,0.6052631578947368,0.47368421052631576,0.6052631578947368,0.5135135135135135,0.5395448079658606,0.05516673174615989,52
0.3055241107940674,0.025406588232810383,0.024634122848510742,0.00514216434288023,0.6,0.03,2,600,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 600, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.5526315789473685,0.5526315789473685,0.5263157894736842,0.6052631578947368,0.5135135135135135,0.5500711237553343,0.0314961815699987,38
0.31522789001464846,0.02066884790575063,0.018186044692993165,0.0016463798579850343,0.6,0.03,2,600,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 600, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.5,0.6052631578947368,0.5263157894736842,0.6052631578947368,0.4864864864864865,0.5446657183499288,0.051109037683118065,47
0.20770764350891113,0.011870395277186264,0.019086837768554688,0.0023972313599697624,0.6,0.03,3,200,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.5526315789473685,0.6052631578947368,0.5,0.6842105263157895,0.5945945945945946,0.5873399715504979,0.060976581885691765,2
0.1858816146850586,0.011472135726646165,0.01851968765258789,0.003483268623457702,0.6,0.03,3,200,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.5526315789473685,0.6052631578947368,0.5263157894736842,0.5526315789473685,0.5135135135135135,0.5500711237553343,0.0314961815699987,38
