mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.030087614059448244,0.0036677957961791866,0.023442459106445313,0.002815682604701458,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.47368421052631576,0.631578947368421,0.4473684210526316,0.631578947368421,0.5945945945945946,0.5557610241820768,0.07936034387100992,1
0.029659557342529296,0.0023870927226734237,0.02025284767150879,0.0006857508486737333,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.47368421052631576,0.5789473684210527,0.42105263157894735,0.6578947368421053,0.6216216216216216,0.5506401137980086,0.08950793917611602,2
0.0324918270111084,0.0033102208329114833,0.02063751220703125,0.005679466838553158,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4473684210526316,0.5789473684210527,0.47368421052631576,0.5526315789473685,0.5405405405405406,0.5186344238975819,0.04974474971002311,4
0.032617712020874025,0.005513961564463204,0.016358661651611327,0.001234734445953835,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.4473684210526316,0.5263157894736842,0.4473684210526316,0.5526315789473685,0.5945945945945946,0.5136557610241821,0.05834125189584185,6
0.030597496032714843,0.005898318437795699,0.020816850662231445,0.0009853064640155313,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5263157894736842,0.5,0.4473684210526316,0.5263157894736842,0.5135135135135135,0.5027027027027027,0.029329905188130213,8
0.030590391159057616,0.0026503220503416754,0.0242340087890625,0.00350660963387336,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.47368421052631576,0.5,0.47368421052631576,0.5789473684210527,0.5675675675675675,0.5187766714082503,0.04565147921587369,3
0.0311948299407959,0.004841901673196047,0.021479368209838867,0.007628902578884324,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5526315789473685,0.5263157894736842,0.4473684210526316,0.5263157894736842,0.5405405405405406,0.5186344238975819,0.03696629387314358,4
0.037305688858032225,0.006188861916503121,0.020286369323730468,0.004565762742202011,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.47368421052631576,0.5,0.4473684210526316,0.5789473684210527,0.5675675675675675,0.5135135135135135,0.0516673819896538,7
0.03782620429992676,0.0019166113268495107,0.025525808334350586,0.0041138672211300875,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5263157894736842,0.5526315789473685,0.42105263157894735,0.5526315789473685,0.40540540540540543,0.49160739687055477,0.06490197585789308,13
0.033667993545532224,0.003978819286615979,0.02458796501159668,0.005973674495330515,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.47368421052631576,0.5,0.4473684210526316,0.5526315789473685,0.4864864864864865,0.49203413940256047,0.034922850263975125,12
0.03673033714294434,0.006839343972052452,0.016217851638793947,0.0007551297420506631,9,2,uniform,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5263157894736842,0.5263157894736842,0.4473684210526316,0.5263157894736842,0.4594594594594595,0.4971550497866287,0.03591855272167652,10
0.03193621635437012,0.006533088443339973,0.019096183776855468,0.00331327419161433,9,2,distance,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance'}",0.47368421052631576,0.47368421052631576,0.4473684210526316,0.5526315789473685,0.5405405405405406,0.4975817923186344,0.04132675777653222,9
0.03254251480102539,0.002768023436643921,0.022603321075439452,0.0034677053752516763,15,1,uniform,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5526315789473685,0.5,0.4473684210526316,0.5,0.3783783783783784,0.4756756756756757,0.058946791739134495,15
0.030163955688476563,0.0037143640514700465,0.02277846336364746,0.0004561652000989766,15,1,distance,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'distance'}",0.5263157894736842,0.4473684210526316,0.42105263157894735,0.5263157894736842,0.4594594594594595,0.4761024182076814,0.04283894252678383,14
0.03559608459472656,0.009424209426323233,0.016564464569091795,0.0020137247898348943,15,2,uniform,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5526315789473685,0.47368421052631576,0.47368421052631576,0.5,0.35135135135135137,0.47027027027027024,0.06607913626825812,16
0.03175935745239258,0.0020291986236061115,0.01712188720703125,0.0023887865432213576,15,2,distance,"{'clf__n_neighbors': 15, 'clf__p': 2, 'clf__weights': 'distance'}",0.5263157894736842,0.42105263157894735,0.4473684210526316,0.5526315789473685,0.5135135135135135,0.492176386913229,0.04968288316923905,11
