mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12824888229370118,0.008825639231511055,0.017371511459350585,0.0011083738197041866,0.01,,0.1,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.47368421052631576,0.631578947368421,0.6578947368421053,0.6578947368421053,0.5945945945945946,0.6031294452347085,0.06875574298268103,1
0.05402088165283203,0.005661189127563793,0.021961498260498046,0.0049699921831401405,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.4864864864864865,0.49729729729729727,0.005405405405405394,27
0.04857821464538574,0.006748739916894385,0.02308831214904785,0.0031232971111025166,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.4864864864864865,0.49729729729729727,0.005405405405405394,27
0.12199993133544922,0.00883007971587721,0.018929004669189453,0.0037133213655482587,0.01,balanced,0.1,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.47368421052631576,0.631578947368421,0.6578947368421053,0.631578947368421,0.5945945945945946,0.5978662873399715,0.06528153462839352,3
0.053402948379516604,0.018396062028427335,0.021637868881225587,0.0034352002714819465,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5,0.5,0.5,0.5,0.4864864864864865,0.49729729729729727,0.005405405405405394,27
0.06512818336486817,0.01584422675741565,0.017689037322998046,0.0035067619042433266,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5,0.5,0.5,0.5,0.4864864864864865,0.49729729729729727,0.005405405405405394,27
0.6453190326690674,0.08495215605300749,0.020686864852905273,0.0041125132826424,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.1}",0.5,0.5526315789473685,0.5526315789473685,0.631578947368421,0.5675675675675675,0.5608819345661452,0.04215569237952048,14
0.6017822265625,0.06982613126938317,0.020194816589355468,0.00319880318550138,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.42105263157894735,0.5789473684210527,0.6052631578947368,0.6578947368421053,0.5675675675675675,0.566145092460882,0.07895057212881175,13
0.6144558906555175,0.14747537021851487,0.02281498908996582,0.0026987992898681763,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.4473684210526316,0.5789473684210527,0.6578947368421053,0.631578947368421,0.6486486486486487,0.5928876244665718,0.07772053042276142,4
0.5981115818023681,0.07389983877778697,0.022575235366821288,0.0050267360448553846,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1}",0.5,0.5526315789473685,0.5526315789473685,0.631578947368421,0.5675675675675675,0.5608819345661452,0.04215569237952048,14
