mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04374847412109375,0.005927146747887255,0.01682314872741699,0.002445241397803391,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5,0.5789473684210527,0.5789473684210527,0.47368421052631576,0.6756756756756757,0.5614509246088193,0.07090663873651508,2
0.04240884780883789,0.004061669576059309,0.01751861572265625,0.0025397973602999616,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.5263157894736842,0.5789473684210527,0.6052631578947368,0.47368421052631576,0.6756756756756757,0.571977240398293,0.0687842835089021,1
0.05215363502502442,0.003704289176766534,0.018666410446166994,0.004412338846294168,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.47368421052631576,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.6486486486486487,0.5297297297297296,0.0639487602671836,5
0.04888920783996582,0.006404667768753852,0.021776628494262696,0.0038411236834457797,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.47368421052631576,0.5263157894736842,0.5,0.47368421052631576,0.6486486486486487,0.5244665718349928,0.06508596989391013,6
0.09147458076477051,0.021573769589692215,0.041271209716796875,0.013451307089363528,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.42105263157894735,0.5,0.5,0.5,0.5135135135135135,0.4869132290184922,0.03334361754362341,9
0.09644517898559571,0.0302384698249012,0.02313547134399414,0.005974206917732441,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.42105263157894735,0.5,0.5,0.5,0.5135135135135135,0.4869132290184922,0.03334361754362341,9
0.16385459899902344,0.023775022051742697,0.017672204971313478,0.003048947163542464,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.4473684210526316,0.5,0.5526315789473685,0.5263157894736842,0.5675675675675675,0.5187766714082503,0.04250940183474756,7
0.14150056838989258,0.02202189301841459,0.016727781295776366,0.0014066912164484523,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.4473684210526316,0.5,0.5526315789473685,0.5263157894736842,0.5675675675675675,0.5187766714082503,0.04250940183474756,7
0.23773341178894042,0.016294166519406184,0.015549325942993164,0.0004972772520636865,100.0,,"{'clf__C': 100, 'clf__class_weight': None}",0.4473684210526316,0.5263157894736842,0.5263157894736842,0.5526315789473685,0.6486486486486487,0.5402560455192035,0.06468211885379328,4
0.2136908531188965,0.030740358457257665,0.01653709411621094,0.0013577409998577388,100.0,balanced,"{'clf__C': 100, 'clf__class_weight': 'balanced'}",0.4473684210526316,0.5263157894736842,0.5526315789473685,0.5526315789473685,0.6486486486486487,0.5455192034139402,0.06440372882213195,3
