mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03851165771484375,0.0028324438889711875,0.018592453002929686,0.0023269546696152842,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.46511627906976744,0.6046511627906976,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.5377630121816168,0.06378814445211325,8
0.04219045639038086,0.002286897810189182,0.022672176361083984,0.008653094894769635,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.5348837209302325,0.627906976744186,0.5476190476190477,0.4523809523809524,0.5952380952380952,0.5516057585825027,0.05977748617710359,1
0.0383202075958252,0.0027464402041308417,0.021189546585083006,0.005209036618088338,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.5116279069767442,0.6511627906976745,0.47619047619047616,0.5,0.6190476190476191,0.5516057585825027,0.06986967145011384,1
0.041022205352783205,0.004273912866426597,0.019865798950195312,0.004552526195918007,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.5116279069767442,0.627906976744186,0.5,0.47619047619047616,0.6190476190476191,0.546954595791805,0.06357823781071929,5
0.04483804702758789,0.007934132505165318,0.018699169158935547,0.002130825333773132,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.46511627906976744,0.5348837209302325,0.47619047619047616,0.47619047619047616,0.6904761904761905,0.5285714285714287,0.08457787098905958,11
0.04834084510803223,0.0065175219639431944,0.020424079895019532,0.003907520112847273,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.46511627906976744,0.5348837209302325,0.47619047619047616,0.47619047619047616,0.6904761904761905,0.5285714285714287,0.08457787098905958,11
0.07356820106506348,0.038875048680095406,0.019715547561645508,0.002857699287572782,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.5116279069767442,0.4883720930232558,0.5,0.5476190476190477,0.6428571428571429,0.5380952380952381,0.056017707156052886,6
0.05281434059143066,0.004762443100985384,0.022059011459350585,0.005653100934230006,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.5116279069767442,0.4883720930232558,0.5,0.5476190476190477,0.6428571428571429,0.5380952380952381,0.056017707156052886,6
0.07724742889404297,0.005476981002616434,0.019220638275146484,0.0027350079633243706,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5581395348837209,0.4883720930232558,0.47619047619047616,0.5238095238095238,0.6904761904761905,0.5473975636766335,0.07706845594813376,3
0.07886099815368652,0.003664092362728719,0.01802692413330078,0.002263095057219066,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.5581395348837209,0.4883720930232558,0.47619047619047616,0.5238095238095238,0.6904761904761905,0.5473975636766335,0.07706845594813376,3
0.13127994537353516,0.006969556472635383,0.018795490264892578,0.004251385688696059,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.5348837209302325,0.4883720930232558,0.5,0.5,0.6428571428571429,0.5332225913621262,0.05699393404184373,9
0.12242908477783203,0.007125669751131209,0.016558361053466798,0.0006467140834896582,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5348837209302325,0.4883720930232558,0.5,0.47619047619047616,0.6666666666666666,0.5332225913621262,0.06953855121346444,9
