mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22535815238952636,0.005804728590128071,0.053867006301879884,0.005782150248139877,,,sqrt,5,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 100}",0.4186046511627907,0.5348837209302325,0.5714285714285714,0.6666666666666666,0.5,0.5383167220376522,0.08170806502888206,90
0.39966511726379395,0.017331667911445404,0.06239638328552246,0.001954308100041307,,,sqrt,5,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.4418604651162791,0.4883720930232558,0.5952380952380952,0.6666666666666666,0.5238095238095238,0.5431893687707641,0.07950317207440781,50
0.6161483287811279,0.045182668229769005,0.08341617584228515,0.004409748082039722,,,sqrt,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.4418604651162791,0.4883720930232558,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.5384274640088593,0.07691394646555967,79
0.7356513977050781,0.017567988520465903,0.09598112106323242,0.01135201267478859,,,sqrt,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.4418604651162791,0.4883720930232558,0.5714285714285714,0.6904761904761905,0.5238095238095238,0.5431893687707641,0.08501637400142957,50
0.9756941795349121,0.03056204442551085,0.11691403388977051,0.008426230469468183,,,sqrt,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.4418604651162791,0.4883720930232558,0.5952380952380952,0.6666666666666666,0.5476190476190477,0.5479512735326688,0.07891062897814775,28
0.20664258003234864,0.024370268780604002,0.04291634559631348,0.006968229414781273,,,sqrt,8,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 100}",0.3953488372093023,0.4883720930232558,0.6428571428571429,0.6904761904761905,0.5714285714285714,0.5576965669988926,0.10605091993638818,2
0.36138243675231935,0.036688755465389765,0.0659677505493164,0.002850162916701933,,,sqrt,8,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 200}",0.3953488372093023,0.4883720930232558,0.5952380952380952,0.6666666666666666,0.5238095238095238,0.5338870431893687,0.09247743681559169,116
0.5566233158111572,0.03243198552490012,0.08191452026367188,0.002798744908879413,,,sqrt,8,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 300}",0.37209302325581395,0.46511627906976744,0.5952380952380952,0.6428571428571429,0.5238095238095238,0.5198228128460686,0.0955590923084221,321
0.7109551429748535,0.016905610087183557,0.10099458694458008,0.0037368429404041085,,,sqrt,8,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 400}",0.3953488372093023,0.4418604651162791,0.5952380952380952,0.6428571428571429,0.5476190476190477,0.5245847176079733,0.09279661786579646,248
0.8550472259521484,0.027632884904659493,0.09862871170043945,0.014738870912131358,,,sqrt,8,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 500}",0.3953488372093023,0.4883720930232558,0.5952380952380952,0.6428571428571429,0.5476190476190477,0.5338870431893687,0.08612949246285613,116
0.2145315170288086,0.0205460796375263,0.05108942985534668,0.008413463099413359,,,sqrt,12,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 12, 'clf__n_estimators': 100}",0.37209302325581395,0.4883720930232558,0.5476190476190477,0.6428571428571429,0.5476190476190477,0.5197120708748615,0.08887731418896067,326
0.3941925048828125,0.03738705950872137,0.053599071502685544,0.006556989358265538,,,sqrt,12,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 12, 'clf__n_estimators': 200}",0.3953488372093023,0.4186046511627907,0.5952380952380952,0.6428571428571429,0.5476190476190477,0.5199335548172759,0.09729991510123856,316
0.5802909851074218,0.03189887066583915,0.05846695899963379,0.006091428167302719,,,sqrt,12,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 12, 'clf__n_estimators': 300}",0.3488372093023256,0.46511627906976744,0.5952380952380952,0.6428571428571429,0.5476190476190477,0.5199335548172759,0.10375583066528102,316
0.7140512943267823,0.032771637153040954,0.10069637298583985,0.005759257549727876,,,sqrt,12,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 12, 'clf__n_estimators': 400}",0.3953488372093023,0.4418604651162791,0.5952380952380952,0.6428571428571429,0.5476190476190477,0.5245847176079733,0.09279661786579646,248
0.860449743270874,0.0367177767008273,0.12066078186035156,0.005939666986238829,,,sqrt,12,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 12, 'clf__n_estimators': 500}",0.3953488372093023,0.46511627906976744,0.5952380952380952,0.6666666666666666,0.5476190476190477,0.5339977851605757,0.09539930727082194,107
0.2524746894836426,0.044083118637710174,0.050074529647827146,0.006589251838640497,,,0.25,5,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 100}",0.4186046511627907,0.4418604651162791,0.47619047619047616,0.6428571428571429,0.5476190476190477,0.5054263565891473,0.08136438039480301,432
0.6181600093841553,0.05007416724259716,0.07078156471252442,0.0016563654589388408,,,0.25,5,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.4418604651162791,0.46511627906976744,0.5,0.6190476190476191,0.5,0.5052048726467332,0.06104745958186504,434
0.9107975006103516,0.05650296233972815,0.09105262756347657,0.004618631522301394,,,0.25,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.46511627906976744,0.46511627906976744,0.5,0.6428571428571429,0.5238095238095238,0.5193798449612402,0.06562150974735426,349
1.26697735786438,0.04444789817399876,0.11067595481872558,0.00868876480641099,,,0.25,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.46511627906976744,0.4883720930232558,0.5,0.6428571428571429,0.5238095238095238,0.5240310077519379,0.062353335481066384,302
1.5748604774475097,0.07046545211733406,0.13357558250427246,0.008217078229379803,,,0.25,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 0.25, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.46511627906976744,0.4883720930232558,0.5,0.6428571428571429,0.5238095238095238,0.5240310077519379,0.062353335481066384,302
