mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07234783172607422,0.0036951347840637533,0.02320442199707031,0.004064972475947316,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07261295318603515,0.0028032010124205836,0.021168851852416994,0.002905578919505496,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07694134712219239,0.007759693925452705,0.021375560760498048,0.005681212174654855,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07688117027282715,0.004953377061863409,0.019870805740356445,0.0012876907018895135,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07772159576416016,0.007795177580480475,0.02103867530822754,0.002490087239947714,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07512221336364747,0.0078074592822050615,0.025264406204223634,0.0022935039600497664,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.5116279069767442,0.5116279069767442,0.5,0.5,0.5,0.5046511627906977,0.005696487773914378,9
0.07488031387329101,0.004050757657282553,0.019450998306274413,0.0016651029752924277,1.0,,scale,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5116279069767442,0.5116279069767442,0.5714285714285714,0.5714285714285714,0.5952380952380952,0.5522702104097453,0.03430428071584641,2
0.07902021408081054,0.009584684111573679,0.023827362060546874,0.005639917313190746,1.0,,0.01,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.4883720930232558,0.5348837209302325,0.5,0.5,0.6190476190476191,0.5284606866002215,0.047904831486448335,5
0.07990899085998535,0.006093819948222264,0.021802997589111327,0.0030637313029311317,1.0,,0.1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.4418604651162791,0.4883720930232558,0.5238095238095238,0.5476190476190477,0.5238095238095238,0.505094130675526,0.03684297339975762,6
0.07998518943786621,0.005878596504728668,0.02278294563293457,0.004373243204041712,1.0,balanced,scale,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5116279069767442,0.5116279069767442,0.5714285714285714,0.5952380952380952,0.6190476190476191,0.5617940199335548,0.04364076797076522,1
0.0799400806427002,0.0068857894726508115,0.021566200256347656,0.002232618151669709,1.0,balanced,0.01,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4883720930232558,0.5348837209302325,0.5,0.5476190476190477,0.6428571428571429,0.5427464008859357,0.05457388610781492,3
0.07552294731140137,0.006301708171470195,0.022371196746826173,0.0055653848160719605,1.0,balanced,0.1,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.4418604651162791,0.4883720930232558,0.5238095238095238,0.5476190476190477,0.5238095238095238,0.505094130675526,0.03684297339975762,6
0.08853259086608886,0.0075151262644720124,0.025026607513427734,0.0016313839622442642,10.0,,scale,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.3953488372093023,0.46511627906976744,0.5,0.40476190476190477,0.6190476190476191,0.4768549280177187,0.08091093678798446,17
0.07884259223937988,0.007666320997810414,0.02406320571899414,0.001660532091986954,10.0,,0.01,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.4418604651162791,0.4186046511627907,0.5,0.4523809523809524,0.6428571428571429,0.49114064230343296,0.0803600699306553,16
0.07353377342224121,0.0028486929444196335,0.023499441146850587,0.0026176196818448417,10.0,,0.1,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.4418604651162791,0.4883720930232558,0.5238095238095238,0.5476190476190477,0.5238095238095238,0.505094130675526,0.03684297339975762,6
0.0829254150390625,0.020087997563764337,0.020507669448852538,0.00299080814511867,10.0,balanced,scale,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.3953488372093023,0.46511627906976744,0.5,0.40476190476190477,0.6190476190476191,0.4768549280177187,0.08091093678798446,17
0.07331080436706543,0.005007840244892214,0.018241119384765626,0.0004772383528001707,10.0,balanced,0.01,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4186046511627907,0.3953488372093023,0.5,0.5,0.6666666666666666,0.49612403100775193,0.09516273512821026,15
0.06942887306213379,0.00311879447828057,0.01820063591003418,0.0002744184795583921,10.0,balanced,0.1,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.4418604651162791,0.5348837209302325,0.5476190476190477,0.5952380952380952,0.5714285714285714,0.5382059800664452,0.05241851626152321,4
