mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.042723226547241214,0.0003430184499213655,0.016872167587280273,0.0015230592588872866,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.042499208450317384,0.0003053394489694349,0.016911745071411133,0.0011412304102986987,0.01,,0.8,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.043363332748413086,0.0023074134860947204,0.017866230010986327,0.002088662130182388,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.044601154327392575,0.0011441038479388975,0.017623758316040038,0.0015809586252631077,0.01,,0.95,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.0428462028503418,0.0018752351462908573,0.01768021583557129,0.00144779645076447,0.01,,1.0,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.048124170303344725,0.005908600224522225,0.018098163604736327,0.0019123494834555603,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.04815826416015625,0.005295855933169864,0.018730020523071288,0.0008258487356653073,0.01,balanced,0.8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.04590730667114258,0.0025351234379918015,0.018904590606689455,0.003263862863654184,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.04714360237121582,0.003369600798525426,0.018219757080078124,0.0019968374542995004,0.01,balanced,0.95,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.04415969848632813,0.0018036045171208762,0.018297672271728516,0.003066639408479193,0.01,balanced,1.0,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.5116279069767442,0.4883720930232558,0.5,0.5,0.5,0.5,0.007354134093414849,41
0.8899088859558105,0.13834562663145844,0.022944879531860352,0.002416691356290553,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5348837209302325,0.5348837209302325,0.5476190476190477,0.4523809523809524,0.6666666666666666,0.5472868217054263,0.06865341303524655,10
0.8348505973815918,0.25541235525589007,0.021466684341430665,0.0015805129343284794,0.1,,0.8,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5581395348837209,0.5813953488372093,0.5952380952380952,0.5,0.6904761904761905,0.5850498338870432,0.06195080472546049,7
0.7653498172760009,0.2234959366361406,0.02418379783630371,0.0057985767112994305,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5813953488372093,0.5813953488372093,0.5952380952380952,0.5,0.7142857142857143,0.5944629014396456,0.06873553522625722,6
0.6913105964660644,0.24254232869646608,0.023004865646362303,0.004045061140126838,0.1,,0.95,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.6046511627906976,0.5581395348837209,0.5952380952380952,0.5,0.7380952380952381,0.5992248062015504,0.0785670385714938,4
0.5612683773040772,0.24738713659092393,0.021763944625854494,0.0017939386840403985,0.1,,1.0,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.6046511627906976,0.5348837209302325,0.5952380952380952,0.5476190476190477,0.7380952380952381,0.6040974529346622,0.07213120296559057,1
0.8773304462432862,0.1463944608365055,0.02308201789855957,0.003552738445713922,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5581395348837209,0.5348837209302325,0.5476190476190477,0.42857142857142855,0.6666666666666666,0.5471760797342192,0.07565257338284813,11
0.8406383991241455,0.2515220026579039,0.022023963928222656,0.003338568453559245,0.1,balanced,0.8,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5581395348837209,0.5813953488372093,0.5952380952380952,0.5,0.6904761904761905,0.5850498338870432,0.06195080472546049,7
