mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05211958885192871,0.0021036057277908594,0.025169801712036134,0.002299606060957531,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.5116279069767442,0.5581395348837209,0.5,0.4523809523809524,0.5476190476190477,0.5139534883720931,0.03762196682975199,9
0.054268836975097656,0.006206079666796162,0.02685551643371582,0.0018425056430736192,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.4883720930232558,0.5348837209302325,0.5476190476190477,0.5238095238095238,0.5952380952380952,0.5379844961240311,0.03476416080499408,6
0.055270814895629884,0.0037881858248849467,0.025574207305908203,0.0029418604446462947,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.4883720930232558,0.5116279069767442,0.47619047619047616,0.5,0.5714285714285714,0.5095238095238095,0.0331235141325718,12
0.04877161979675293,0.0021013437375370586,0.03501038551330567,0.003230189566158712,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.4883720930232558,0.5116279069767442,0.5,0.5,0.5714285714285714,0.5142857142857142,0.029502708670157234,8
0.04791383743286133,0.004942362298766951,0.01762986183166504,0.0012935558327702762,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5813953488372093,0.5348837209302325,0.5,0.5952380952380952,0.5238095238095238,0.5470653377630121,0.035786966658698564,1
0.04893798828125,0.012677316244635691,0.019941139221191406,0.0030717262687628122,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.5813953488372093,0.5348837209302325,0.5,0.5952380952380952,0.5238095238095238,0.5470653377630121,0.035786966658698564,1
0.04907093048095703,0.00381937504481154,0.0180875301361084,0.0029703732441279285,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.6046511627906976,0.5116279069767442,0.5,0.6190476190476191,0.5,0.5470653377630121,0.053261016890930366,1
0.05062580108642578,0.0073263528131306275,0.019067096710205077,0.004644743297211632,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.6046511627906976,0.5116279069767442,0.47619047619047616,0.6190476190476191,0.5,0.5423034330011074,0.05810060395667555,5
0.06699886322021484,0.00409080574676953,0.017273807525634767,0.0013488626098382653,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.6046511627906976,0.5116279069767442,0.40476190476190477,0.6666666666666666,0.47619047619047616,0.5327796234772979,0.09287574656920111,7
0.08984308242797852,0.010454446214622028,0.01917557716369629,0.003399437948400651,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.627906976744186,0.5348837209302325,0.42857142857142855,0.6666666666666666,0.47619047619047616,0.546843853820598,0.0895008910571162,4
0.15463762283325194,0.010707538888934918,0.01877303123474121,0.0027639071117397246,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.6046511627906976,0.5116279069767442,0.40476190476190477,0.5238095238095238,0.5238095238095238,0.5137320044296788,0.06379391193283945,10
0.14609847068786622,0.025367844490220722,0.017081260681152344,0.0007618400878464171,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.6046511627906976,0.5116279069767442,0.40476190476190477,0.5238095238095238,0.5238095238095238,0.5137320044296788,0.06379391193283945,10
