mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.028957271575927736,0.0012520775136503585,0.060062074661254884,0.003942740865599926,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4883720930232558,0.37209302325581395,0.5,0.5476190476190477,0.5,0.48161683277962347,0.058435045018175646,11
0.030279016494750975,0.00244664553706795,0.054877281188964844,0.005849337927616494,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.4883720930232558,0.37209302325581395,0.5,0.5476190476190477,0.5,0.48161683277962347,0.058435045018175646,11
0.03247518539428711,0.003202315221495895,0.02802882194519043,0.012161162926782128,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4418604651162791,0.46511627906976744,0.5,0.5,0.47619047619047616,0.4766334440753045,0.022063513988303977,15
0.030614137649536133,0.002952650273167002,0.01965622901916504,0.002700948641549929,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.4418604651162791,0.46511627906976744,0.5,0.5,0.47619047619047616,0.4766334440753045,0.022063513988303977,15
0.03604764938354492,0.0037221658433625442,0.025679397583007812,0.003047561477638925,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4883720930232558,0.3953488372093023,0.5476190476190477,0.5476190476190477,0.5,0.49579180509413073,0.05573809642348088,6
0.03359341621398926,0.0008961137166891771,0.027093219757080077,0.0029172252393503883,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.5348837209302325,0.4186046511627907,0.5238095238095238,0.6190476190476191,0.5238095238095238,0.5240310077519379,0.06365650411290336,1
0.03651823997497559,0.006760689455569107,0.022856807708740233,0.00446698074041793,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4883720930232558,0.4186046511627907,0.5952380952380952,0.4523809523809524,0.5,0.49091915836101874,0.059474315614986534,8
0.03224005699157715,0.004715648317881412,0.019496583938598634,0.0061496608987461855,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.4883720930232558,0.5116279069767442,0.5238095238095238,0.5238095238095238,0.5,0.5095238095238095,0.01378904311519238,4
0.0337674617767334,0.0026103877287655315,0.023245573043823242,0.0014911360340147644,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5348837209302325,0.3953488372093023,0.5238095238095238,0.5714285714285714,0.40476190476190477,0.48604651162790685,0.07202009399546223,10
0.0329068660736084,0.007210589351849629,0.024419021606445313,0.004485774073612706,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.6046511627906976,0.4186046511627907,0.5238095238095238,0.5714285714285714,0.42857142857142855,0.5094130675526023,0.07470611024369578,5
0.03151106834411621,0.003397427893321553,0.01991734504699707,0.002513280476988943,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4883720930232558,0.37209302325581395,0.5714285714285714,0.5714285714285714,0.40476190476190477,0.48161683277962347,0.08255916079087709,11
0.033671236038208006,0.003363215158663917,0.020035171508789064,0.003884081656111591,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.5581395348837209,0.37209302325581395,0.5238095238095238,0.5952380952380952,0.40476190476190477,0.4908084163898117,0.08720717535067286,9
0.0336519718170166,0.004403326423651493,0.024704980850219726,0.002045571571977716,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.46511627906976744,0.4186046511627907,0.4523809523809524,0.5476190476190477,0.42857142857142855,0.46245847176079735,0.04567807634787584,20
0.034856986999511716,0.00398111289526145,0.026381254196166992,0.0020929642233306197,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.5116279069767442,0.4418604651162791,0.47619047619047616,0.5476190476190477,0.42857142857142855,0.48117386489479513,0.043999556494733055,14
0.03480854034423828,0.0027737870771810174,0.018640613555908202,0.002059488228964236,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5116279069767442,0.37209302325581395,0.47619047619047616,0.5238095238095238,0.4523809523809524,0.4672203765227021,0.05389665089437035,18
0.033953857421875,0.004385001178713979,0.01903047561645508,0.0031579717486020903,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.5813953488372093,0.3953488372093023,0.42857142857142855,0.5238095238095238,0.42857142857142855,0.4715393133997785,0.06971081742984415,17
0.03457236289978027,0.003342578437936691,0.025506877899169923,0.002099399753063477,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.3488372093023256,0.4418604651162791,0.4523809523809524,0.6190476190476191,0.4523809523809524,0.4629014396456257,0.08724260644818659,19
0.032793712615966794,0.0030226176809830412,0.024788618087768555,0.000965767456521932,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.4883720930232558,0.4418604651162791,0.42857142857142855,0.6190476190476191,0.5,0.49557032115171645,0.06736717283795444,7
