mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.20633883476257325,0.006379367319792584,0.05047154426574707,0.0034946117945115953,,,sqrt,5,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 100}",0.4883720930232558,0.46511627906976744,0.4523809523809524,0.6428571428571429,0.5238095238095238,0.5145071982281284,0.0686183919804809,93
0.36901488304138186,0.008249836329265023,0.06455121040344239,0.0028940673820613896,,,sqrt,5,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.46511627906976744,0.5116279069767442,0.4523809523809524,0.6190476190476191,0.5476190476190477,0.5191583610188261,0.060372760770329305,76
0.5550274848937988,0.02920914171911826,0.08376893997192383,0.0016170913775854835,,,sqrt,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.4883720930232558,0.5116279069767442,0.47619047619047616,0.6190476190476191,0.5476190476190477,0.5285714285714287,0.051372339851999835,25
0.7137610435485839,0.021699017957298672,0.10177898406982422,0.004602525342461444,,,sqrt,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.4883720930232558,0.5116279069767442,0.47619047619047616,0.6666666666666666,0.5476190476190477,0.5380952380952382,0.06874070920730221,4
0.8804572105407715,0.0411411649351168,0.1313566207885742,0.003950083067379027,,,sqrt,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.4883720930232558,0.5348837209302325,0.47619047619047616,0.6428571428571429,0.5238095238095238,0.5332225913621262,0.05894968945788049,15
0.2182136058807373,0.015071593420789788,0.05169830322265625,0.006193054579832698,,,sqrt,8,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 100}",0.5116279069767442,0.46511627906976744,0.35714285714285715,0.5952380952380952,0.5238095238095238,0.4905869324473976,0.07868215105952783,222
0.3660266876220703,0.016519766309106346,0.06757726669311523,0.006033335173127814,,,sqrt,8,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 200}",0.4883720930232558,0.4418604651162791,0.40476190476190477,0.5952380952380952,0.5238095238095238,0.4908084163898117,0.06603100890344943,212
0.5245417594909668,0.011326456492214748,0.08342437744140625,0.0009055858686804984,,,sqrt,8,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 300}",0.5116279069767442,0.46511627906976744,0.38095238095238093,0.5476190476190477,0.5,0.4810631229235881,0.05656671271448367,294
0.7049477100372314,0.05244161863694598,0.08652009963989257,0.011134122109843346,,,sqrt,8,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 400}",0.5116279069767442,0.4418604651162791,0.40476190476190477,0.5952380952380952,0.47619047619047616,0.4859357696566999,0.06516729832455152,253
0.8843246936798096,0.03514086321134731,0.11518945693969726,0.006400227123889576,,,sqrt,8,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 500}",0.5348837209302325,0.46511627906976744,0.38095238095238093,0.5714285714285714,0.5,0.4904761904761905,0.06519909454874541,228
