mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.21128439903259277,0.0069340672533174455,0.04914989471435547,0.004605805271704428,,,sqrt,5,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 100}",0.5116279069767442,0.5348837209302325,0.5952380952380952,0.5238095238095238,0.5952380952380952,0.5521594684385382,0.03593470317350937,293
0.36781978607177734,0.005896023139835431,0.06348633766174316,0.004126945607221577,,,sqrt,5,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.5348837209302325,0.5581395348837209,0.5714285714285714,0.5,0.6428571428571429,0.5614617940199336,0.047369870093388916,171
0.5372088432312012,0.01836467784241371,0.08355631828308105,0.0010560125922271836,,,sqrt,5,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 300}",0.5116279069767442,0.5581395348837209,0.6428571428571429,0.5238095238095238,0.6190476190476191,0.5710963455149501,0.051748148371702704,81
0.6983329296112061,0.03214321712109643,0.09761466979980468,0.0040195192999713985,,,sqrt,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.5348837209302325,0.5581395348837209,0.6190476190476191,0.5238095238095238,0.6190476190476191,0.5709856035437431,0.04077711263916744,88
0.8643542289733886,0.017313464103475076,0.11482362747192383,0.007548777351761029,,,sqrt,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.5581395348837209,0.5581395348837209,0.6190476190476191,0.5238095238095238,0.6190476190476191,0.5756367663344408,0.037596206061748294,62
0.2171929359436035,0.004373403346358502,0.04706583023071289,0.0036615724859220167,,,sqrt,8,100,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 100}",0.5813953488372093,0.5348837209302325,0.5952380952380952,0.5238095238095238,0.6190476190476191,0.570874861572536,0.03615348003488033,106
0.3643962383270264,0.010567396556379343,0.06419682502746582,0.005840009348221574,,,sqrt,8,200,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 200}",0.5581395348837209,0.5348837209302325,0.6190476190476191,0.47619047619047616,0.6428571428571429,0.5662236987818383,0.05969351789088147,131
0.514482069015503,0.021132604287705175,0.08602938652038575,0.0037437757338778747,,,sqrt,8,300,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 300}",0.5581395348837209,0.5348837209302325,0.6190476190476191,0.5238095238095238,0.6666666666666666,0.5805094130675525,0.05423146382451019,31
0.667695140838623,0.015053029588881543,0.09696741104125976,0.0066652146823791905,,,sqrt,8,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 400}",0.5813953488372093,0.5813953488372093,0.6190476190476191,0.5238095238095238,0.6428571428571429,0.5897009966777409,0.04041399235416127,9
0.8138554096221924,0.01562985625190825,0.1118929386138916,0.0067983896848252765,,,sqrt,8,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__n_estimators': 500}",0.5581395348837209,0.5813953488372093,0.5952380952380952,0.5238095238095238,0.6666666666666666,0.5850498338870431,0.04744049555844193,20
