mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03292956352233887,0.005682702187747709,0.028466558456420897,0.005771158259436475,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4186046511627907,0.5116279069767442,0.5,0.47619047619047616,0.6428571428571429,0.5098560354374307,0.07382379094792378,10
0.03553471565246582,0.006103114162593293,0.023412370681762697,0.002778980770295332,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.4186046511627907,0.5116279069767442,0.5,0.47619047619047616,0.6428571428571429,0.5098560354374307,0.07382379094792378,10
0.032958698272705075,0.005033301362543481,0.023997735977172852,0.006890130152218238,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.4186046511627907,0.5348837209302325,0.5238095238095238,0.47619047619047616,0.6428571428571429,0.5192691029900331,0.07419910412052896,6
0.03338980674743652,0.0046826863776135265,0.016649866104125978,0.000381384530090406,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.4186046511627907,0.5348837209302325,0.5238095238095238,0.47619047619047616,0.6428571428571429,0.5192691029900331,0.07419910412052896,6
0.03342123031616211,0.0040319804672418885,0.024126100540161132,0.0017726735026977675,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.46511627906976744,0.4883720930232558,0.5238095238095238,0.47619047619047616,0.5714285714285714,0.5049833887043189,0.03863609466834241,12
0.032432270050048825,0.0031433680004533354,0.025400114059448243,0.002827516505453655,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.4186046511627907,0.4883720930232558,0.5238095238095238,0.5238095238095238,0.6190476190476191,0.5147286821705427,0.06477941507850483,9
0.035309362411499026,0.004176963746437412,0.022247171401977538,0.002078417075542924,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5116279069767442,0.5116279069767442,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.5284606866002214,0.022163892694825008,3
0.03379426002502441,0.0026439089193284197,0.018794822692871093,0.002270641832873058,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.4186046511627907,0.5116279069767442,0.5476190476190477,0.5476190476190477,0.6190476190476191,0.52890365448505,0.0652545597077053,1
0.03866763114929199,0.011284110434632498,0.02906637191772461,0.008166725318299676,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.4186046511627907,0.5348837209302325,0.4523809523809524,0.4523809523809524,0.5476190476190477,0.48117386489479513,0.05073988780379313,15
0.030424213409423827,0.0017007117875849837,0.022481298446655272,0.001234375648058875,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.4186046511627907,0.5116279069767442,0.47619047619047616,0.5,0.5714285714285714,0.49557032115171645,0.049661322978468786,13
