mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.24077396392822265,0.15460378012931114,0.020888233184814455,0.005657728491910525,0.6,0.001,1,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.5116279069767442,0.46511627906976744,0.5714285714285714,0.5,0.5476190476190477,0.5191583610188261,0.03711194614792232,67
0.40289807319641113,0.3872687548760097,0.020917797088623048,0.003010128896386975,0.6,0.001,1,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.6511627906976745,0.3953488372093023,0.5714285714285714,0.6190476190476191,0.5,0.5473975636766335,0.09148091207436117,15
0.4288158416748047,0.32584151742502926,0.021123600006103516,0.005366165261026358,0.6,0.001,1,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.4883720930232558,0.46511627906976744,0.5714285714285714,0.5,0.5238095238095238,0.5097452934662237,0.03618331859641086,87
0.6404913425445556,0.5865934051840231,0.020392656326293945,0.003392810320331557,0.6,0.001,1,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.5116279069767442,0.3953488372093023,0.5714285714285714,0.5,0.5,0.4956810631229236,0.05673772789192496,134
1.553263282775879,1.1968349675826238,0.021127891540527344,0.0024398497718006967,0.6,0.001,1,100.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 100.0, 'clf__subsample': 0.6}",0.4186046511627907,0.46511627906976744,0.5714285714285714,0.5,0.5476190476190477,0.5005537098560355,0.05515461601301859,122
1.7630993366241454,1.2348614913698375,0.025919246673583984,0.005684756684706028,0.6,0.001,1,100.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 100.0, 'clf__subsample': 1.0}",0.5348837209302325,0.4186046511627907,0.5714285714285714,0.5,0.5238095238095238,0.5097452934662237,0.05106105622667441,87
0.2826056957244873,0.1257803859624956,0.02005491256713867,0.0018240802316412152,0.6,0.001,2,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.4883720930232558,0.46511627906976744,0.5476190476190477,0.6428571428571429,0.5714285714285714,0.543078626799557,0.0630095541163376,20
0.3260941982269287,0.13912707050383663,0.020877313613891602,0.0030005597319218698,0.6,0.001,2,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.46511627906976744,0.46511627906976744,0.5714285714285714,0.5,0.4523809523809524,0.49080841638981176,0.043314977635993145,143
0.4556115627288818,0.3327363695739161,0.019008302688598634,0.0028520093975308632,0.6,0.001,2,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.5116279069767442,0.4418604651162791,0.5476190476190477,0.5,0.5238095238095238,0.5049833887043189,0.03528656980338259,109
0.5605601787567138,0.37365895316963416,0.019124460220336915,0.002360107426402228,0.6,0.001,2,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.5348837209302325,0.4186046511627907,0.5476190476190477,0.5,0.4523809523809524,0.4906976744186046,0.048876493091154105,148
1.8718087673187256,1.713188032803034,0.024451017379760742,0.0012548432739361423,0.6,0.001,2,100.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 100.0, 'clf__subsample': 0.6}",0.5116279069767442,0.4418604651162791,0.5714285714285714,0.5,0.5,0.5049833887043189,0.04121476371056876,109
2.3438830375671387,1.5206461310633816,0.024983549118041994,0.003207297585448383,0.6,0.001,2,100.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 100.0, 'clf__subsample': 1.0}",0.5813953488372093,0.4418604651162791,0.5476190476190477,0.5,0.4523809523809524,0.5046511627906977,0.05372595116810645,118
0.33884487152099607,0.14131867728580713,0.02210836410522461,0.003894163991508065,0.6,0.001,3,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 3, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.46511627906976744,0.46511627906976744,0.5714285714285714,0.6428571428571429,0.5238095238095238,0.5336655592469546,0.06759289323663337,37
