mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3676520824432373,0.3596429335452638,0.03916721343994141,0.010817317234601252,0.6,0.001,1,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.3953488372093023,0.5116279069767442,0.5,0.5476190476190477,0.5238095238095238,0.4956810631229236,0.05258949540648871,148
0.2357034683227539,0.14654650392881888,0.05682640075683594,0.021649621159790276,0.6,0.001,1,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.46511627906976744,0.5348837209302325,0.5,0.5476190476190477,0.5714285714285714,0.5238095238095237,0.03733335067782408,57
0.6346642971038818,0.7423112511500473,0.034654760360717775,0.010041517375506721,0.6,0.001,1,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.37209302325581395,0.5116279069767442,0.5,0.5714285714285714,0.5,0.49102990033222593,0.06510780336730013,152
0.34340991973876955,0.2893548631792573,0.035472440719604495,0.004603832222053459,0.6,0.001,1,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.46511627906976744,0.5116279069767442,0.5476190476190477,0.5,0.5,0.5048726467331118,0.026461075079500317,116
0.9961006164550781,1.4270203044119485,0.027136611938476562,0.005844732470630032,0.6,0.001,1,100.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 100.0, 'clf__subsample': 0.6}",0.3953488372093023,0.4883720930232558,0.5,0.5714285714285714,0.5,0.49102990033222593,0.056190393253976165,152
0.6953415870666504,0.7527424278804915,0.027470159530639648,0.006076672040004233,0.6,0.001,1,100.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 1, 'clf__reg_lambda': 100.0, 'clf__subsample': 1.0}",0.46511627906976744,0.5116279069767442,0.5476190476190477,0.5,0.5,0.5048726467331118,0.026461075079500317,116
0.4350882530212402,0.44322454380835435,0.02285423278808594,0.003902537988591675,0.6,0.001,2,1.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 1.0, 'clf__subsample': 0.6}",0.4186046511627907,0.5348837209302325,0.5476190476190477,0.5952380952380952,0.5476190476190477,0.5287929125138427,0.05882577652694619,32
0.5181371688842773,0.4715090244863213,0.02613940238952637,0.006704203439624664,0.6,0.001,2,1.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.3953488372093023,0.5581395348837209,0.5714285714285714,0.6190476190476191,0.5,0.5287929125138427,0.07676104318210517,32
0.7593218803405761,1.0382432269485076,0.028497982025146484,0.005879132587551887,0.6,0.001,2,10.0,0.6,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.4186046511627907,0.4883720930232558,0.5238095238095238,0.6190476190476191,0.5,0.5099667774086379,0.06481196926242473,87
0.7829906940460205,0.7655296244371171,0.02033572196960449,0.003020423248276725,0.6,0.001,2,10.0,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.001, 'clf__max_depth': 2, 'clf__reg_lambda': 10.0, 'clf__subsample': 1.0}",0.4186046511627907,0.5116279069767442,0.5714285714285714,0.5952380952380952,0.5,0.5193798449612403,0.061733061936517085,62
