mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08486123085021972,0.0029166154021297765,0.022195959091186525,0.0018247527750543614,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.46511627906976744,0.4883720930232558,0.5952380952380952,0.6190476190476191,0.5,0.5335548172757475,0.061587472395027994,7
0.05873475074768066,0.011659437858808372,0.02546844482421875,0.004801927373376532,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.4186046511627907,0.5116279069767442,0.6190476190476191,0.5714285714285714,0.5,0.5241417497231451,0.06800098095137964,10
0.058742523193359375,0.0043516827517986354,0.02471580505371094,0.0036111095082259994,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.37209302325581395,0.5581395348837209,0.6428571428571429,0.5238095238095238,0.5,0.5193798449612403,0.0881334952808148,11
0.05063199996948242,0.0013857161019737213,0.02103714942932129,0.0006282272899596575,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.37209302325581395,0.5581395348837209,0.6428571428571429,0.5,0.5,0.5146179401993356,0.0884083057221238,12
0.05256309509277344,0.0028529600517594417,0.022151374816894533,0.0017891420642844236,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.4418604651162791,0.5116279069767442,0.6428571428571429,0.5238095238095238,0.5238095238095238,0.5287929125138427,0.06467179415384253,8
0.05295124053955078,0.00390984738025127,0.02521095275878906,0.001786404700364412,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.4418604651162791,0.5116279069767442,0.6428571428571429,0.5238095238095238,0.5238095238095238,0.5287929125138427,0.06467179415384253,8
0.06142134666442871,0.0017247352370036637,0.021216821670532227,0.0017100618842026813,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.46511627906976744,0.5813953488372093,0.5952380952380952,0.5476190476190477,0.5,0.537873754152824,0.0490057935571953,6
0.06296114921569824,0.003326408938932984,0.02286086082458496,0.002836572648370199,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.46511627906976744,0.5813953488372093,0.6190476190476191,0.5714285714285714,0.5,0.5473975636766335,0.05636276785804666,1
0.08915228843688965,0.0017417055984634854,0.02299356460571289,0.0010095930602951407,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5116279069767442,0.4883720930232558,0.6428571428571429,0.5714285714285714,0.47619047619047616,0.5380952380952382,0.06179203527854408,5
0.09008479118347168,0.0035907486609243235,0.022178030014038085,0.0025000102938945003,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.5348837209302325,0.4883720930232558,0.6428571428571429,0.5714285714285714,0.47619047619047616,0.5427464008859358,0.06048620630980498,3
0.1377720832824707,0.007405496897809917,0.019863986968994142,0.0014880505520197388,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.5116279069767442,0.4418604651162791,0.6904761904761905,0.5476190476190477,0.5,0.5383167220376522,0.08333463941611412,4
0.13491549491882324,0.005953861074132174,0.016647911071777342,0.0003104019305681701,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5348837209302325,0.4418604651162791,0.6904761904761905,0.5476190476190477,0.5,0.5429678848283499,0.08235852925324631,2
