seed,model,best_cv_acc,test_acc,test_roc_auc,best_params,test_precision,test_recall,test_f1
0,xgb,0.5611111111111111,0.5714285714285714,0.5863636363636364,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.5555555555555556,0.5,0.5263157894736842
1,xgb,0.55,0.6666666666666666,0.7772727272727272,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.03, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.8,0.4,0.5333333333333333
2,xgb,0.538888888888889,0.47619047619047616,0.5318181818181817,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.45454545454545453,0.5,0.47619047619047616
3,xgb,0.5722222222222222,0.5714285714285714,0.6727272727272727,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 2, 'clf__n_estimators': 200, 'clf__reg_lambda': 1.0, 'clf__subsample': 1.0}",0.5714285714285714,0.4,0.47058823529411764
5,xgb,0.5944444444444444,0.47619047619047616,0.4909090909090909,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.03, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': 10.0, 'clf__subsample': 0.6}",0.45454545454545453,0.5,0.47619047619047616
