seed,model,best_cv_acc,test_acc,test_roc_auc,best_params,test_precision,test_recall,test_f1
0,logreg_elastic,0.5647732585320243,0.6730769230769231,0.6637037037037037,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.7,0.56,0.6222222222222222
1,logreg_elastic,0.5993922393641888,0.5576923076923077,0.5748148148148149,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5555555555555556,0.4,0.46511627906976744
2,logreg_elastic,0.5562879850397382,0.5769230769230769,0.6229629629629629,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.56,0.56,0.56
3,logreg_elastic,0.571435250116877,0.4807692307692308,0.48296296296296304,"{'clf__C': 1, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.45454545454545453,0.4,0.425531914893617
5,logreg_elastic,0.5931276297335204,0.6538461538461539,0.662962962962963,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.6129032258064516,0.76,0.6785714285714286
