,pearson_corr,abs_corr
d2_hoshino,-0.08281722828838838,0.08281722828838838
a4_tshiroko,-0.08173719435071412,0.08173719435071412
a4_atk_type_blue,-0.08173719435071412,0.08173719435071412
a3_nyharuna,0.07997422142061356,0.07997422142061356
a2_deals_dmg_no,0.07995289538990055,0.07995289538990055
a2_deals_dmg_yes,-0.07995289538990054,0.07995289538990054
a4_position_front,0.07992785853029508,0.07992785853029508
ds1_equip_slot3_wristwatch,0.07991620325819979,0.07991620325819979
ds1_equip_slot3_necklace,-0.07991620325819958,0.07991620325819958
ds1_saki,-0.07991620325819958,0.07991620325819958
a4_def_type_red,0.0795211300417429,0.0795211300417429
d3_equip_slot3_wristwatch,0.0781781501736659,0.0781781501736659
d3_position_front,-0.07817815017366582,0.07817815017366582
d3_equip_slot3_amulet,-0.07817815017366582,0.07817815017366582
a2_marina,-0.07740440265968139,0.07740440265968139
a2_tsurugi,0.07717468936746569,0.07717468936746569
a4_position_middle,-0.07523140122319277,0.07523140122319277
a4_weapon_ar,-0.07523140122319277,0.07523140122319277
d3_atk_type_yellow,-0.07477704862572923,0.07477704862572923
a2_weapon_smg,-0.07477704862572913,0.07477704862572913
a3_heals_yes,-0.07353175299462904,0.07353175299462904
a3_heals_team_or_self_self,-0.07353175299462904,0.07353175299462904
a3_heals_no,0.07353175299462894,0.07353175299462894
a3_heals_team_or_self_?,0.07353175299462894,0.07353175299462894
d2_heals_team_or_self_?,0.07178683318202081,0.07178683318202081
d2_heals_no,0.07178683318202081,0.07178683318202081
d2_heals_team_or_self_self,-0.07178683318202064,0.07178683318202064
d2_heals_yes,-0.07178683318202064,0.07178683318202064
d4_atk_type_yellow,0.07116412305417465,0.07116412305417465
d2_generates_cost_no,-0.07080117933526228,0.07080117933526228
d2_generates_cost_yes,0.07080117933526228,0.07080117933526228
d2_equip_slot1_gloves,0.07080117933526228,0.07080117933526228
d2_shun,0.07080117933526228,0.07080117933526228
d1_generates_cost_no,0.07075248215655969,0.07075248215655969
d1_generates_cost_yes,-0.07075248215655962,0.07075248215655962
d1_shun,-0.07075248215655962,0.07075248215655962
d1_equip_slot1_gloves,-0.07075248215655962,0.07075248215655962
d1_hoshino,0.07024834277599948,0.07024834277599948
a3_hoshino,-0.07016976100923088,0.07016976100923088
d3_def_type_red,-0.06979623542434557,0.06979623542434557
ds1_atk_type_red,0.06969974529685277,0.06969974529685277
a3_equip_slot1_hat,0.06738250428773696,0.06738250428773696
d2_def_type_red,0.0668554219323596,0.0668554219323596
a2_atk_type_blue,0.0654632335845755,0.0654632335845755
a2_def_type_blue,0.06546323358457545,0.06546323358457545
a2_weapon_ar,0.06539334012798038,0.06539334012798038
a2_position_middle,0.06539334012798038,0.06539334012798038
ds1_atk_type_yellow,-0.06532940860278855,0.06532940860278855
a2_tshiroko,0.06532940860278853,0.06532940860278853
d2_haruka,0.06523487894442892,0.06523487894442892
d3_equip_slot1_hat,0.06522901181717611,0.06522901181717611
d4_equip_slot2_badge,0.06487778010337227,0.06487778010337227
d3_iori,0.06376776614171949,0.06376776614171949
d2_atk_type_yellow,-0.06305580713680267,0.06305580713680267
d4_equip_slot1_gloves,-0.06276500210790467,0.06276500210790467
d1_equip_slot1_shoes,0.062028790444337505,0.062028790444337505
d1_role_tank,0.062028790444337505,0.062028790444337505
d1_equip_slot3_amulet,0.062028790444337505,0.062028790444337505
d1_position_front,0.062028790444337505,0.062028790444337505
d1_role_dealer,-0.06202879044433746,0.06202879044433746
d1_equip_slot3_wristwatch,-0.06202879044433746,0.06202879044433746
a2_heals_yes,0.061647187895850844,0.061647187895850844
a2_heals_team_or_self_self,0.061647187895850844,0.061647187895850844
a2_heals_no,-0.06164718789585082,0.06164718789585082
a2_heals_team_or_self_?,-0.06164718789585082,0.06164718789585082
d2_def_type_yellow,-0.06123998691343132,0.06123998691343132
d2_equip_slot2_bag,-0.061198634329453404,0.061198634329453404
d2_weapon_sg,-0.061198634329453404,0.061198634329453404
a3_haruka,-0.06094494572820031,0.06094494572820031
d4_weapon_sg,-0.06006936722300007,0.06006936722300007
a1_deals_dmg_yes,0.05987977694152833,0.05987977694152833
a4_deals_dmg_yes,0.059879776941528275,0.059879776941528275
a4_deals_dmg_no,-0.05987977694152817,0.05987977694152817
a1_deals_dmg_no,-0.059879776941528164,0.059879776941528164
a3_mika,-0.059879776941528164,0.059879776941528164
a3_shanako,-0.059879776941528136,0.059879776941528136
a3_atk_type_purple,-0.059879776941528136,0.059879776941528136
d4_weapon_mg,-0.0595992900006184,0.0595992900006184
d4_nymutsuki,-0.0595992900006184,0.0595992900006184
d1_atk_type_yellow,0.05868167088266549,0.05868167088266549
d4_equip_slot2_bag,-0.05601434740429694,0.05601434740429694
a4_marina,0.05583082315909246,0.05583082315909246
ds1_hibiki,0.05502163682595924,0.05502163682595924
a1_position_back,-0.05302927765871808,0.05302927765871808
d1_def_type_yellow,0.05252648092947591,0.05252648092947591
a4_haruka,0.05196115695990565,0.05196115695990565
a1_equip_slot2_hairpin,-0.05191801860272436,0.05191801860272436
a3_weapon_smg,-0.05177155632854029,0.05177155632854029
a2_weapon_sr,-0.05090976437565483,0.05090976437565483
ds1_heals_no,-0.05065968205125494,0.05065968205125494
ds1_heals_one_or_many_?,-0.05065968205125494,0.05065968205125494
ds1_heals_one_or_many_one,0.050659682051254915,0.050659682051254915
ds1_nagisa,0.050659682051254915,0.050659682051254915
ds1_heals_yes,0.050659682051254915,0.050659682051254915
d3_tshiroko,0.05053667185296069,0.05053667185296069
d3_def_type_blue,0.05053667185296069,0.05053667185296069
d3_weapon_ar,0.05053667185296069,0.05053667185296069
d3_atk_type_blue,0.05053667185296069,0.05053667185296069
d3_position_middle,0.05053667185296069,0.05053667185296069
a2_equip_slot2_hairpin,-0.05027734676898935,0.05027734676898935
a2_position_back,-0.049656238264637866,0.049656238264637866
a1_position_front,0.04929026539552092,0.04929026539552092
a1_weapon_sr,-0.04904553329368482,0.04904553329368482
a1_iori,-0.04801641875088019,0.04801641875088019
d1_heals_team_or_self_self,0.047897253181815806,0.047897253181815806
d1_heals_yes,0.047897253181815806,0.047897253181815806
d1_weapon_sg,0.04789725318181578,0.04789725318181578
d1_equip_slot2_bag,0.04789725318181578,0.04789725318181578
d1_heals_no,-0.04789725318181572,0.04789725318181572
d1_heals_team_or_self_?,-0.04789725318181572,0.04789725318181572
type_def,-0.04728757455431325,0.04728757455431325
type_atk,0.047287574554313226,0.047287574554313226
a2_equip_slot2_bag,0.04667235859653997,0.04667235859653997
d1_equip_slot2_hairpin,-0.04652268102965034,0.04652268102965034
d1_weapon_sr,-0.04652268102965034,0.04652268102965034
d1_position_back,-0.04652268102965034,0.04652268102965034
d4_def_type_yellow,-0.04630229217034211,0.04630229217034211
d1_deals_dmg_yes,-0.04608304425126263,0.04608304425126263
a1_reisa,0.04608304425126261,0.04608304425126261
d4_tsubaki,0.04608304425126258,0.04608304425126258
d4_taunts_yes,0.04608304425126258,0.04608304425126258
d4_deals_dmg_no,0.04608304425126258,0.04608304425126258
a2_junko,0.04608304425126257,0.04608304425126257
d1_yuuka,0.04608304425126256,0.04608304425126256
d1_deals_dmg_no,0.04608304425126256,0.04608304425126256
a1_mika,0.046083044251262514,0.046083044251262514
d4_deals_dmg_yes,-0.04608304425126251,0.04608304425126251
d4_taunts_no,-0.04608304425126251,0.04608304425126251
a3_azusa,0.04608304425126245,0.04608304425126245
d1_haruka,0.046083044251262445,0.046083044251262445
d3_deals_dmg_no,0.046083044251262445,0.046083044251262445
d2_deals_dmg_no,0.046083044251262445,0.046083044251262445
d3_tsurugi,0.046083044251262445,0.046083044251262445
d2_yuuka,0.046083044251262445,0.046083044251262445
a4_shanako,0.04608304425126244,0.04608304425126244
a4_atk_type_purple,0.04608304425126244,0.04608304425126244
d2_atk_type_purple,0.046083044251262424,0.046083044251262424
d2_shanako,0.046083044251262424,0.046083044251262424
d4_nyharuna,0.04608304425126241,0.04608304425126241
d2_deals_dmg_yes,-0.04608304425126225,0.04608304425126225
d3_deals_dmg_yes,-0.046083044251262174,0.046083044251262174
a1_heals_yes,0.04568947317538513,0.04568947317538513
a1_heals_team_or_self_self,0.04568947317538513,0.04568947317538513
a1_heals_team_or_self_?,-0.0456894731753851,0.0456894731753851
a1_heals_no,-0.0456894731753851,0.0456894731753851
a1_hoshino,0.04561462600187022,0.04561462600187022
d1_tshiroko,-0.04559194604841322,0.04559194604841322
d1_def_type_blue,-0.04559194604841322,0.04559194604841322
d1_atk_type_blue,-0.04559194604841322,0.04559194604841322
d1_position_middle,-0.04559194604841322,0.04559194604841322
d1_weapon_ar,-0.04559194604841322,0.04559194604841322
a1_equip_slot3_amulet,0.04521698139029944,0.04521698139029944
a1_role_tank,0.04521698139029944,0.04521698139029944
a1_role_dealer,-0.04521698139029941,0.04521698139029941
a1_equip_slot3_wristwatch,-0.04521698139029941,0.04521698139029941
a1_equip_slot1_shoes,0.04493038637880772,0.04493038637880772
a2_generates_cost_no,0.04310451422301181,0.04310451422301181
a2_generates_cost_yes,-0.0431045142230118,0.0431045142230118
a2_shun,-0.0431045142230118,0.0431045142230118
a2_atk_type_red,-0.04256322992994578,0.04256322992994578
ds2_sshiroko,0.04230010778287544,0.04230010778287544
ds2_heals_no,0.04230010778287544,0.04230010778287544
ds2_generates_cost_yes,0.04230010778287544,0.04230010778287544
ds2_heals_one_or_many_?,0.04230010778287544,0.04230010778287544
ds2_atk_type_blue,0.04230010778287544,0.04230010778287544
a1_tsubaki,-0.04230010778287539,0.04230010778287539
a2_atk_type_purple,-0.04230010778287539,0.04230010778287539
a4_mika,-0.04230010778287539,0.04230010778287539
a2_shanako,-0.04230010778287539,0.04230010778287539
ds2_generates_cost_no,-0.042300107782875386,0.042300107782875386
ds2_atk_type_red,-0.042300107782875386,0.042300107782875386
a2_sumire,-0.042300107782875386,0.042300107782875386
ds2_heals_one_or_many_one,-0.042300107782875386,0.042300107782875386
ds2_nagisa,-0.042300107782875386,0.042300107782875386
ds2_heals_yes,-0.042300107782875386,0.042300107782875386
a1_weapon_mg,-0.04230010778287537,0.04230010778287537
a4_yuuka,-0.04230010778287537,0.04230010778287537
a1_yuuka,-0.04230010778287537,0.04230010778287537
a1_nymutsuki,-0.04230010778287537,0.04230010778287537
a2_miyako,-0.042300107782875365,0.042300107782875365
a4_tsubaki,-0.04230010778287536,0.04230010778287536
d3_def_type_yellow,0.04227755274615912,0.04227755274615912
a4_weapon_smg,0.04220757944550599,0.04220757944550599
a2_weapon_sg,0.042193899442815014,0.042193899442815014
a1_weapon_sg,0.041481213295651735,0.041481213295651735
a2_taunts_yes,0.04091528321127071,0.04091528321127071
a2_taunts_no,-0.04091528321127069,0.04091528321127069
d3_taunts_yes,0.04091528321127061,0.04091528321127061
d3_reisa,0.04091528321127061,0.04091528321127061
d3_taunts_no,-0.04091528321127061,0.04091528321127061
d4_position_back,-0.04074661505013592,0.04074661505013592
d4_shun,-0.04068435751767203,0.04068435751767203
d4_generates_cost_yes,-0.04068435751767203,0.04068435751767203
d4_generates_cost_no,0.040684357517672014,0.040684357517672014
d1_atk_type_red,-0.04068435751767201,0.04068435751767201
ds1_equip_slot2_hairpin,0.040590827346452654,0.040590827346452654
a4_atk_type_red,0.04041709902280477,0.04041709902280477
a3_equip_slot1_gloves,0.04000101320699892,0.04000101320699892
d1_equip_slot1_hat,-0.03999537150338545,0.03999537150338545
a4_iori,-0.03979008131219698,0.03979008131219698
d3_invul_yes,-0.03967817840729078,0.03967817840729078
d3_equip_slot2_badge,-0.03967817840729078,0.03967817840729078
d3_invul_no,0.039678178407290765,0.039678178407290765
ds1_equip_slot1_hat,0.0396339797580787,0.0396339797580787
ds1_equip_slot2_bag,-0.039356070075548,0.039356070075548
a2_hoshino,0.03923465620669343,0.03923465620669343
a3_equip_slot2_badge,-0.03904224272220316,0.03904224272220316
a2_iori,-0.03847017693088157,0.03847017693088157
a1_equip_slot1_hat,-0.037307491544231304,0.037307491544231304
a3_marina,-0.03728861826200993,0.03728861826200993
a1_equip_slot2_bag,0.03684793101881228,0.03684793101881228
a4_weapon_sg,0.03666690025537344,0.03666690025537344
ds1_def_type_red,-0.03584372325540512,0.03584372325540512
ds1_equip_slot1_gloves,-0.03584372325540512,0.03584372325540512
ds1_sayane,-0.03584372325540512,0.03584372325540512
ds1_invul_?,0.03562054608109958,0.03562054608109958
ds1_def_type_?,0.03562054608109958,0.03562054608109958
ds1_invul_no,-0.03562054608109952,0.03562054608109952
d1_invul_yes,-0.0347906018127165,0.0347906018127165
d1_invul_no,0.03479060181271645,0.03479060181271645
as1_hibiki,0.034534270651462015,0.034534270651462015
a2_haruka,-0.03421102221866258,0.03421102221866258
d4_def_type_red,0.033378863848352994,0.033378863848352994
d2_equip_slot2_hairpin,0.03335674081059416,0.03335674081059416
a4_equip_slot2_bag,0.03292668341662673,0.03292668341662673
d2_iori,-0.032722510838464496,0.032722510838464496
d2_equip_slot1_hat,-0.032533280614397184,0.032533280614397184
as1_def_type_yellow,-0.03160352910111942,0.03160352910111942
as1_utaha,-0.03160352910111942,0.03160352910111942
d1_taunts_no,0.031027408043310313,0.031027408043310313
d1_taunts_yes,-0.0310274080433102,0.0310274080433102
d1_reisa,-0.0310274080433102,0.0310274080433102
d1_equip_slot2_badge,-0.030720797751315174,0.030720797751315174
a2_role_dealer,0.03051305826665114,0.03051305826665114
a2_role_tank,-0.030513058266651103,0.030513058266651103
a2_equip_slot1_hat,0.029767041469437948,0.029767041469437948
a4_position_back,-0.02957182913618034,0.02957182913618034
a4_weapon_sr,-0.02957182913618034,0.02957182913618034
d2_equip_slot1_shoes,-0.02943521194104606,0.02943521194104606
d2_position_front,-0.02943521194104606,0.02943521194104606
d2_role_tank,-0.02943521194104606,0.02943521194104606
d2_equip_slot3_amulet,-0.02943521194104606,0.02943521194104606
d2_role_dealer,0.02943521194104605,0.02943521194104605
d2_equip_slot3_wristwatch,0.02943521194104605,0.02943521194104605
d2_position_back,0.029197489984668885,0.029197489984668885
d2_weapon_sr,0.029197489984668885,0.029197489984668885
a3_def_type_yellow,0.02891398965908819,0.02891398965908819
a2_reisa,0.028846423149226252,0.028846423149226252
a2_tsubaki,0.028846423149226225,0.028846423149226225
a3_invul_no,0.028563867962949265,0.028563867962949265
a3_invul_yes,-0.02856386796294916,0.02856386796294916
d3_weapon_sg,0.027134335554521737,0.027134335554521737
d3_equip_slot2_bag,0.027134335554521737,0.027134335554521737
d4_heals_no,0.027095846807179844,0.027095846807179844
d4_heals_team_or_self_?,0.027095846807179844,0.027095846807179844
d4_heals_yes,-0.02709584680717984,0.02709584680717984
d4_heals_team_or_self_self,-0.02709584680717984,0.02709584680717984
d4_hoshino,-0.02709584680717984,0.02709584680717984
d4_def_type_blue,0.026988931255953325,0.026988931255953325
a2_equip_slot1_shoes,-0.026782856596385785,0.026782856596385785
a1_atk_type_red,-0.025739464882838427,0.025739464882838427
a2_def_type_yellow,0.024484911712078474,0.024484911712078474
a3_def_type_red,-0.024364360905634777,0.024364360905634777
d1_iori,0.024086613845298425,0.024086613845298425
as1_minori,0.02408661384529842,0.02408661384529842
a4_equip_slot2_hairpin,-0.02387932567533473,0.02387932567533473
ds1_deals_dmg_yes,0.022281375122161197,0.022281375122161197
ds1_rio,-0.022281375122160985,0.022281375122160985
ds1_deals_dmg_no,-0.022281375122160985,0.022281375122160985
a3_miyako,-0.022281375122160975,0.022281375122160975
a2_atk_type_yellow,-0.022257281057595536,0.022257281057595536
a1_haruka,-0.022163132677233764,0.022163132677233764
a3_reisa,-0.022163132677233757,0.022163132677233757
a3_taunts_yes,-0.022163132677233757,0.022163132677233757
a3_taunts_no,0.022163132677233726,0.022163132677233726
a1_marina,0.022095640515437456,0.022095640515437456
a4_atk_type_yellow,0.021234752068989206,0.021234752068989206
d4_equip_slot3_wristwatch,-0.02120089950140391,0.02120089950140391
d4_role_dealer,-0.02120089950140391,0.02120089950140391
d4_equip_slot3_amulet,0.021200899501403875,0.021200899501403875
d4_position_front,0.021200899501403875,0.021200899501403875
d4_role_tank,0.021200899501403875,0.021200899501403875
d4_equip_slot1_shoes,0.021200899501403875,0.021200899501403875
a1_invul_no,-0.0207408191165929,0.0207408191165929
a1_invul_yes,0.02074081911659288,0.02074081911659288
a4_reisa,0.020565918178326984,0.020565918178326984
d3_weapon_sr,0.020222525586019457,0.020222525586019457
d3_equip_slot2_hairpin,0.020222525586019457,0.020222525586019457
d3_position_back,0.020222525586019457,0.020222525586019457
as1_equip_slot2_hairpin,0.019977596087640864,0.019977596087640864
as1_equip_slot2_bag,-0.01997759608764082,0.01997759608764082
a4_def_type_yellow,-0.01966511283356251,0.01966511283356251
d4_position_middle,0.019629537034184647,0.019629537034184647
d4_weapon_ar,0.019629537034184647,0.019629537034184647
d4_tshiroko,0.019465836767886893,0.019465836767886893
d3_heals_team_or_self_?,-0.01903320043637278,0.01903320043637278
d3_heals_no,-0.01903320043637278,0.01903320043637278
d3_heals_yes,0.01903320043637272,0.01903320043637272
d3_heals_team_or_self_self,0.01903320043637272,0.01903320043637272
a2_nyharuna,0.018812450252426893,0.018812450252426893
d3_haruka,0.018812450252426872,0.018812450252426872
as1_equip_slot3_wristwatch,-0.018739251841430462,0.018739251841430462
as1_saki,0.01873925184143038,0.01873925184143038
as1_equip_slot3_necklace,0.01873925184143038,0.01873925184143038
a3_generates_cost_no,-0.018393224145765392,0.018393224145765392
a3_generates_cost_yes,0.018393224145765347,0.018393224145765347
a3_shun,0.018393224145765347,0.018393224145765347
a1_atk_type_yellow,0.01833125730749451,0.01833125730749451
d4_equip_slot1_hat,0.017845448835441712,0.017845448835441712
a1_weapon_smg,0.017751214457852296,0.017751214457852296
d4_atk_type_blue,-0.017490964730956276,0.017490964730956276
a1_equip_slot2_badge,0.0173282361575059,0.0173282361575059
a1_equip_slot1_gloves,-0.01609893060785693,0.01609893060785693
a4_equip_slot2_badge,-0.01598346861906549,0.01598346861906549
a3_atk_type_red,0.015685420781386974,0.015685420781386974
ds1_equip_slot1_shoes,-0.015594538451122701,0.015594538451122701
a1_atk_type_purple,-0.015594538451122674,0.015594538451122674
a1_shanako,-0.015594538451122674,0.015594538451122674
ds1_atk_type_blue,-0.015594538451122672,0.015594538451122672
d3_atk_type_red,0.014422904023472424,0.014422904023472424
a1_def_type_red,0.01387378873494518,0.01387378873494518
a2_equip_slot3_wristwatch,0.013868658360735912,0.013868658360735912
a2_position_front,-0.013868658360735864,0.013868658360735864
a2_equip_slot3_amulet,-0.013868658360735864,0.013868658360735864
d1_weapon_smg,0.012293534716002644,0.012293534716002644
a1_def_type_yellow,-0.011841685591727272,0.011841685591727272
d1_def_type_red,-0.011670315297081851,0.011670315297081851
d4_weapon_sr,-0.011457958172154031,0.011457958172154031
d3_equip_slot1_gloves,0.011383707425432717,0.011383707425432717
d4_equip_slot2_hairpin,-0.010724547650737876,0.010724547650737876
a3_position_middle,-0.009746233943100834,0.009746233943100834
a3_weapon_ar,-0.009746233943100834,0.009746233943100834
d2_invul_yes,-0.009672799388312281,0.009672799388312281
d2_invul_no,0.009672799388312194,0.009672799388312194
d2_tshiroko,-0.009474007644387307,0.009474007644387307
d2_atk_type_blue,-0.009474007644387307,0.009474007644387307
d2_def_type_blue,-0.009474007644387307,0.009474007644387307
d3_hoshino,-0.008978450595011733,0.008978450595011733
a4_invul_no,0.008262337716633905,0.008262337716633905
a4_invul_yes,-0.00826233771663389,0.00826233771663389
d1_marina,0.007697606577462488,0.007697606577462488
a2_invul_yes,0.0073847974089096225,0.0073847974089096225
a2_invul_no,-0.0073847974089096,0.0073847974089096
a1_nyharuna,-0.007120715308449545,0.007120715308449545
d3_shun,0.00645838297879182,0.00645838297879182
d3_generates_cost_yes,0.00645838297879182,0.00645838297879182
d3_generates_cost_no,-0.006458382978791762,0.006458382978791762
a3_def_type_blue,-0.006204087318300813,0.006204087318300813
a3_atk_type_blue,-0.006204087318300813,0.006204087318300813
a3_tshiroko,-0.006204087318300813,0.006204087318300813
a4_taunts_no,-0.006034516323009324,0.006034516323009324
a4_taunts_yes,0.006034516323009164,0.006034516323009164
ds1_minori,0.0060345163230091595,0.0060345163230091595
d2_weapon_smg,0.005655415394409425,0.005655415394409425
d2_equip_slot2_badge,-0.005574185631181388,0.005574185631181388
d2_position_middle,-0.00537610240291226,0.00537610240291226
d2_weapon_ar,-0.00537610240291226,0.00537610240291226
d4_iori,0.004397402884311819,0.004397402884311819
a1_generates_cost_no,0.004141493408089567,0.004141493408089567
a1_generates_cost_yes,-0.004141493408089548,0.004141493408089548
a1_shun,-0.004141493408089548,0.004141493408089548
d3_nyharuna,0.0037940464378837077,0.0037940464378837077
a2_weapon_mg,0.003794046437883663,0.003794046437883663
a2_nymutsuki,0.003794046437883663,0.003794046437883663
a4_generates_cost_no,-0.0032767356530075233,0.0032767356530075233
a4_equip_slot1_gloves,0.0032767356530074517,0.0032767356530074517
a4_generates_cost_yes,0.0032767356530074517,0.0032767356530074517
a4_shun,0.0032767356530074517,0.0032767356530074517
a2_equip_slot1_gloves,-0.003093405879060562,0.003093405879060562
a1_tshiroko,0.00307961724875439,0.00307961724875439
d4_atk_type_purple,0.002677551001450478,0.002677551001450478
d4_shanako,0.002677551001450478,0.002677551001450478
a1_taunts_yes,0.0026775510014504385,0.0026775510014504385
a1_sumire,0.002677551001450436,0.002677551001450436
ds1_nyserika,0.0026775510014504286,0.0026775510014504286
a3_deals_dmg_no,0.002677551001450374,0.002677551001450374
a3_yuuka,0.002677551001450374,0.002677551001450374
a1_taunts_no,-0.0026775510014503717,0.0026775510014503717
ds1_def_type_yellow,0.00267755100145037,0.00267755100145037
ds1_iroha,0.00267755100145037,0.00267755100145037
ds1_equip_slot2_badge,0.00267755100145037,0.00267755100145037
as1_equip_slot1_shoes,0.002677551001450363,0.002677551001450363
as1_nyserika,0.002677551001450363,0.002677551001450363
a3_deals_dmg_yes,-0.0026775510014501957,0.0026775510014501957
a4_hoshino,-0.002273732194559105,0.002273732194559105
a1_atk_type_blue,-0.0011736261149494192,0.0011736261149494192
a3_atk_type_yellow,0.0010631197521907747,0.0010631197521907747
a1_def_type_blue,-0.0007901463295237378,0.0007901463295237378
a4_heals_team_or_self_?,0.000505765435958181,0.000505765435958181
a4_heals_no,0.000505765435958181,0.000505765435958181
a4_heals_team_or_self_self,-0.0005057654359581202,0.0005057654359581202
a4_heals_yes,-0.0005057654359581202,0.0005057654359581202
a1_weapon_ar,-0.0004103390281021924,0.0004103390281021924
a1_position_middle,-0.0004103390281021924,0.0004103390281021924
d2_marina,-0.0002667115016750763,0.0002667115016750763
a2_equip_slot2_badge,0.0001232232033109706,0.0001232232033109706
affinity_indoor,,
as2_sshiroko,,
d2_taunts_no,,
ds1_unit_type_support,,
ds1_generates_cost_no,,
ds2_def_type_?,,
ds2_unit_type_support,,
ds2_invul_?,,
ds2_deals_dmg_yes,,
ds2_equip_slot1_hat,,
ds2_equip_slot2_bag,,
ds2_equip_slot3_wristwatch,,
as1_unit_type_support,,
as1_deals_dmg_yes,,
as1_generates_cost_no,,
as2_atk_type_blue,,
as2_def_type_?,,
as2_unit_type_support,,
as2_invul_?,,
as2_deals_dmg_yes,,
as2_heals_no,,
as2_heals_one_or_many_?,,
as2_generates_cost_yes,,
as2_equip_slot1_hat,,
as2_equip_slot2_bag,,
as2_equip_slot3_wristwatch,,
