mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04039607048034668,0.002706443937045531,0.00955371856689453,0.0010358800635195359,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.03730354309082031,0.0033521951671364385,0.00922551155090332,0.0009649165393777405,0.01,,0.8,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.0375938892364502,0.0029080079888946044,0.009545183181762696,0.001357329250603788,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.05250062942504883,0.010995312763929073,0.01082911491394043,0.0015249851529943164,0.01,,0.95,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.04499650001525879,0.004589260227920613,0.010471200942993164,0.0013192184833349615,0.01,,1.0,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.512949976624591,0.017675024628884456,45
0.0473085880279541,0.006789480818196311,0.013907766342163086,0.006808340473398386,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.4838709677419355,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5044413277232352,0.02145653742484901,46
0.053591012954711914,0.00592929542838061,0.009859228134155273,0.0017705465145802326,0.01,balanced,0.8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.4838709677419355,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5044413277232352,0.02145653742484901,46
0.06101369857788086,0.008069712434360773,0.011171245574951172,0.0009540764747498123,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.4838709677419355,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5044413277232352,0.02145653742484901,46
0.05186529159545898,0.007013871039665775,0.011586856842041016,0.0011697302853632154,0.01,balanced,0.95,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.4838709677419355,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.49574567554932214,0.021494397262484186,49
0.05571160316467285,0.013839695989207446,0.011519432067871094,0.002150526374492678,0.01,balanced,1.0,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.4838709677419355,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.49574567554932214,0.021494397262484186,49
0.07124314308166504,0.0062221486906383966,0.010708332061767578,0.0008947463717185096,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.6129032258064516,0.5268817204301075,0.6195652173913043,0.5652173913043478,0.5543478260869565,0.5757830762038335,0.035375775991367875,10
0.06580982208251954,0.0045442333115684195,0.011887121200561523,0.0014411544450813247,0.1,,0.8,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.532608695652174,0.532608695652174,0.4891304347826087,0.5194717157550257,0.01632075681412415,44
0.0639862060546875,0.01022230702120895,0.009780216217041015,0.0011381094651772721,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.532608695652174,0.532608695652174,0.5217391304347826,0.5259934548854605,0.006383070527332439,34
0.08035764694213868,0.024673670083696364,0.012458086013793945,0.0010703153919328335,0.1,,0.95,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.07133526802062988,0.017148926982619113,0.010143232345581055,0.0009578617005152537,0.1,,1.0,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,35
0.10552654266357422,0.03538556389552075,0.010872268676757812,0.0011734687479541504,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5591397849462365,0.5268817204301075,0.532608695652174,0.5217391304347826,0.5,0.5280738662926601,0.0190543855207948,33
0.09905033111572266,0.03403321878945461,0.012720489501953125,0.002391054685242376,0.1,balanced,0.8,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5806451612903226,0.4731182795698925,0.5217391304347826,0.5217391304347826,0.5543478260869565,0.5303179055633473,0.036136567984753114,32
