mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1357450008392334,0.042080826478444196,0.044200563430786134,0.03955333900151444,0.8,0.03,0,0.001,0.1,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.001, 'clf__subsample': 0.1}",0.5483870967741935,0.5053763440860215,0.5434782608695652,0.5869565217391305,0.5,0.5368396446937822,0.031737091692074594,1052
0.18598475456237792,0.10218379735980919,0.021420764923095702,0.005978192480331066,0.8,0.03,0,0.001,0.2,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.001, 'clf__subsample': 0.2}",0.5053763440860215,0.5806451612903226,0.5434782608695652,0.5869565217391305,0.5,0.5432912575970079,0.03636943231569827,773
0.16058578491210937,0.0630513769995239,0.017133474349975586,0.003759635922789681,0.8,0.03,0,0.001,0.3,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.001, 'clf__subsample': 0.3}",0.5376344086021505,0.6021505376344086,0.4782608695652174,0.6195652173913043,0.5217391304347826,0.5518700327255727,0.05222949429014853,484
0.19879255294799805,0.11873634412647631,0.020732545852661134,0.003277545829954601,0.8,0.03,0,0.001,0.6,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.001, 'clf__subsample': 0.6}",0.5913978494623656,0.5913978494623656,0.44565217391304346,0.5434782608695652,0.5217391304347826,0.5387330528284245,0.053893454196819505,1026
0.2677114009857178,0.0864508515265234,0.02160043716430664,0.0027685442069639386,0.8,0.03,0,0.001,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.001, 'clf__subsample': 1.0}",0.4838709677419355,0.5483870967741935,0.42391304347826086,0.532608695652174,0.5434782608695652,0.5064516129032258,0.04719375260279818,2235
0.14683747291564941,0.08872442818558467,0.014588260650634765,0.0030378154338927994,0.8,0.03,0,0.01,0.1,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.01, 'clf__subsample': 0.1}",0.5591397849462365,0.5053763440860215,0.5434782608695652,0.5869565217391305,0.5,0.5389901823281907,0.03279342461683577,946
0.15523529052734375,0.0744583773494092,0.02160043716430664,0.007190724575522726,0.8,0.03,0,0.01,0.2,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.01, 'clf__subsample': 0.2}",0.5698924731182796,0.5806451612903226,0.5434782608695652,0.5108695652173914,0.5,0.5409770920991118,0.03162750723624371,904
0.12701125144958497,0.035738837174334986,0.01822009086608887,0.0014608501858321926,0.8,0.03,0,0.01,0.3,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.01, 'clf__subsample': 0.3}",0.5591397849462365,0.5698924731182796,0.42391304347826086,0.6195652173913043,0.5217391304347826,0.5388499298737728,0.06541183785940065,994
0.17009639739990234,0.07239697473515422,0.02669816017150879,0.0066967040298664985,0.8,0.03,0,0.01,0.6,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.01, 'clf__subsample': 0.6}",0.5698924731182796,0.6129032258064516,0.44565217391304346,0.5652173913043478,0.532608695652174,0.5452547919588593,0.055968627964159474,748
0.18065476417541504,0.03727776001608322,0.021901702880859374,0.00699139891598486,0.8,0.03,0,0.01,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.03, 'clf__max_depth': 0, 'clf__reg_lambda': 0.01, 'clf__subsample': 1.0}",0.45161290322580644,0.6021505376344086,0.42391304347826086,0.532608695652174,0.5434782608695652,0.510752688172043,0.06471607700058314,2148
