mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007345056533813477,0.001346908295221123,0.006532001495361328,0.002267994202518615,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5806451612903226,0.5698924731182796,0.5760869565217391,0.5760869565217391,0.5217391304347826,0.5648901355773727,0.02184486694592175,6
0.010459041595458985,0.004282233975630128,0.008057355880737305,0.0019115334200534616,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.5806451612903226,0.5698924731182796,0.5760869565217391,0.5760869565217391,0.5217391304347826,0.5648901355773727,0.02184486694592175,6
0.01030106544494629,0.0009454768416241852,0.008242273330688476,0.0017258444443592421,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5806451612903226,0.5698924731182796,0.5760869565217391,0.5760869565217391,0.5217391304347826,0.5648901355773727,0.02184486694592175,6
0.011950159072875976,0.0010078185504994324,0.00824127197265625,0.0008057832770803734,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.5806451612903226,0.5698924731182796,0.5760869565217391,0.5760869565217391,0.5217391304347826,0.5648901355773727,0.02184486694592175,6
0.010892009735107422,0.0006579159303600388,0.009689569473266602,0.002550246655586106,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5591397849462365,0.5053763440860215,0.6086956521739131,0.5652173913043478,0.5652173913043478,0.5607293127629733,0.03288626812061336,11
0.010142326354980469,0.0019610069674412963,0.01070709228515625,0.003310077751256279,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.5806451612903226,0.5268817204301075,0.6086956521739131,0.5652173913043478,0.5217391304347826,0.5606358111266947,0.032812813655585346,13
0.012022018432617188,0.0011932444732297024,0.009502649307250977,0.0006626504096577585,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5591397849462365,0.5053763440860215,0.6086956521739131,0.5652173913043478,0.5652173913043478,0.5607293127629733,0.03288626812061336,11
0.011560344696044922,0.001063340144285865,0.01213994026184082,0.00406913120039597,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.5806451612903226,0.5268817204301075,0.6086956521739131,0.5652173913043478,0.5217391304347826,0.5606358111266947,0.032812813655585346,13
0.011406373977661134,0.0006955872141807046,0.011786794662475586,0.0011247778233071893,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6236559139784946,0.5161290322580645,0.5543478260869565,0.5760869565217391,0.532608695652174,0.5605656848994858,0.03745973302621034,15
0.011047601699829102,0.0010719968628096106,0.012712574005126953,0.0017841690847907076,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.5913978494623656,0.5591397849462365,0.5869565217391305,0.5543478260869565,0.532608695652174,0.5648901355773726,0.02179854343329116,10
0.020349979400634766,0.01862161895898899,0.010065841674804687,0.0019493246696170418,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.6236559139784946,0.5161290322580645,0.5543478260869565,0.5760869565217391,0.532608695652174,0.5605656848994858,0.03745973302621034,15
0.012485408782958984,0.0014797981446316821,0.010316562652587891,0.0007822255595684245,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.6129032258064516,0.5591397849462365,0.5652173913043478,0.5543478260869565,0.5434782608695652,0.5670172978027115,0.024022552047055883,5
0.012228679656982423,0.002348540760128129,0.016962575912475585,0.0067109154744164415,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.6021505376344086,0.5376344086021505,0.5217391304347826,0.5652173913043478,0.5,0.5453482935951379,0.03548137627117397,19
0.014132165908813476,0.0018019596184469307,0.013425207138061524,0.0019924747930751244,5,1,distance,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}",0.6129032258064516,0.5698924731182796,0.5434782608695652,0.5869565217391305,0.4891304347826087,0.5604721832632071,0.04223177652484551,17
0.012281465530395507,0.0007853148318394283,0.01273202896118164,0.0052416431575680765,5,2,uniform,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform'}",0.6021505376344086,0.5376344086021505,0.5217391304347826,0.5652173913043478,0.5,0.5453482935951379,0.03548137627117397,19
0.016767024993896484,0.0084168551997515,0.01582937240600586,0.00968746054656055,5,2,distance,"{'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}",0.6129032258064516,0.5698924731182796,0.532608695652174,0.5652173913043478,0.5217391304347826,0.5604721832632071,0.03205275777757205,17
0.023354625701904295,0.014164426599707283,0.017732715606689452,0.005372687452249641,9,1,uniform,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5806451612903226,0.5698924731182796,0.5543478260869565,0.5760869565217391,0.5869565217391305,0.5735857877512857,0.011123011007206899,3
0.02026510238647461,0.012231618383541141,0.01952958106994629,0.00772567868238604,9,1,distance,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}",0.6236559139784946,0.5913978494623656,0.5434782608695652,0.5652173913043478,0.5543478260869565,0.575619448340346,0.02881041689693266,2
0.017667865753173827,0.0076173536989688154,0.010059261322021484,0.0038949717661255255,9,2,uniform,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5806451612903226,0.5698924731182796,0.5543478260869565,0.5760869565217391,0.5869565217391305,0.5735857877512857,0.011123011007206899,3
0.013472795486450195,0.0021706605029844016,0.009115839004516601,0.0021490656857788585,9,2,distance,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance'}",0.6129032258064516,0.5806451612903226,0.5543478260869565,0.5760869565217391,0.5869565217391305,0.58218793828892,0.018872425716982142,1
