mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007850313186645507,0.002028643559232621,0.009121942520141601,0.0004777028665256703,1,1,uniform,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5053763440860215,0.5161290322580645,0.5,0.5978260869565217,0.4891304347826087,0.5216923796166433,0.039049570618357,17
0.009001445770263673,0.0010406255304170177,0.008980798721313476,0.0009174195915890702,1,1,distance,"{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'distance'}",0.5053763440860215,0.5161290322580645,0.5,0.5978260869565217,0.4891304347826087,0.5216923796166433,0.039049570618357,17
0.007631778717041016,0.0015447917681071074,0.004445457458496093,0.0006542231112061446,1,2,uniform,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5053763440860215,0.5161290322580645,0.5,0.5978260869565217,0.4891304347826087,0.5216923796166433,0.039049570618357,17
0.007267951965332031,0.00133392558527742,0.003156137466430664,0.0031062084435839604,1,2,distance,"{'clf__n_neighbors': 1, 'clf__p': 2, 'clf__weights': 'distance'}",0.5053763440860215,0.5161290322580645,0.5,0.5978260869565217,0.4891304347826087,0.5216923796166433,0.039049570618357,17
0.014209651947021484,0.003255062728813019,0.0077289104461669925,0.0013636316030858431,2,1,uniform,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5053763440860215,0.5806451612903226,0.5760869565217391,0.5978260869565217,0.532608695652174,0.5585086489013558,0.03417230576962848,1
0.009115219116210938,0.0010597814134574413,0.00828256607055664,0.0007219500488900861,2,1,distance,"{'clf__n_neighbors': 2, 'clf__p': 1, 'clf__weights': 'distance'}",0.5591397849462365,0.5268817204301075,0.532608695652174,0.5978260869565217,0.5108695652173914,0.5454651706404862,0.030450451948380336,3
0.009145259857177734,0.0017698561440377704,0.006438779830932617,0.0007953232330318018,2,2,uniform,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5053763440860215,0.5806451612903226,0.5760869565217391,0.5978260869565217,0.532608695652174,0.5585086489013558,0.03417230576962848,1
0.009652471542358399,0.0013732564163485381,0.007703638076782227,0.0009996888303767716,2,2,distance,"{'clf__n_neighbors': 2, 'clf__p': 2, 'clf__weights': 'distance'}",0.5591397849462365,0.5268817204301075,0.532608695652174,0.5978260869565217,0.5108695652173914,0.5454651706404862,0.030450451948380336,3
0.009427070617675781,0.0014629821027284321,0.009030342102050781,0.0008206387995816761,3,1,uniform,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5483870967741935,0.5806451612903226,0.4891304347826087,0.5652173913043478,0.5108695652173914,0.5388499298737728,0.03402343587107764,8
0.013160896301269532,0.00437320301871775,0.016007471084594726,0.0053998308645207705,3,1,distance,"{'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}",0.5376344086021505,0.5483870967741935,0.5,0.532608695652174,0.5434782608695652,0.5324216923796167,0.01706174294528202,15
0.011023712158203126,0.0015071154483715305,0.01227273941040039,0.008582811243906908,3,2,uniform,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'uniform'}",0.5483870967741935,0.5806451612903226,0.4891304347826087,0.5652173913043478,0.5108695652173914,0.5388499298737728,0.03402343587107764,8
0.009373283386230469,0.0007041482843984615,0.008372068405151367,0.002399508509709137,3,2,distance,"{'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}",0.5376344086021505,0.5698924731182796,0.4891304347826087,0.5543478260869565,0.532608695652174,0.5367227676484339,0.02717962056816857,10
0.008711671829223633,0.0009873795383576762,0.012636566162109375,0.0070920174127870874,5,1,uniform,"{'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}",0.5268817204301075,0.5483870967741935,0.5434782608695652,0.5760869565217391,0.5108695652173914,0.5411407199625993,0.021903768631496442,5
