mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1378999710083008,0.04520988448955779,0.021224403381347658,0.0046457901110316625,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,48
0.139199161529541,0.03510984625937361,0.022101736068725585,0.005606239865103234,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,48
0.14892797470092772,0.038048201239435676,0.027974605560302734,0.008254327478804358,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,48
0.15251383781433106,0.05296978465611406,0.021859407424926758,0.0059542458003804125,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,48
0.179304838180542,0.05536531345002451,0.03201003074645996,0.013475370878965711,0.1,,1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,48
0.13819737434387208,0.018439891534804437,0.028442859649658203,0.006966658447637728,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.4838709677419355,0.4946236559139785,0.532608695652174,0.4782608695652174,0.5,0.497872837774661,0.018986013198378632,55
0.16358799934387208,0.06636955625928097,0.030635499954223634,0.0032417197519385627,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,58
0.15322566032409668,0.04391634475172108,0.029425716400146483,0.013521674688197356,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.4838709677419355,0.4946236559139785,0.532608695652174,0.4782608695652174,0.5,0.497872837774661,0.018986013198378632,55
0.2020555019378662,0.035028237397251624,0.02945404052734375,0.009504014514789362,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,58
0.19425606727600098,0.0421702001595041,0.027667522430419922,0.00645226271361443,0.1,balanced,1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,58
