mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07414097785949707,0.021569045164152284,0.014510059356689453,0.005587578020439268,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.08944215774536132,0.020013589494823993,0.012770509719848633,0.001844795277469495,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.09498715400695801,0.016420997665463767,0.016926002502441407,0.0046743788166673595,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.0953214168548584,0.022987950266561002,0.018782520294189455,0.0041669812465228,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.12261228561401367,0.02388334440628537,0.01793837547302246,0.0032402593094767417,0.1,,1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 1}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.10822677612304688,0.03134061965460559,0.01976180076599121,0.006563256556308475,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.4838709677419355,0.4946236559139785,0.4673913043478261,0.4891304347826087,0.4891304347826087,0.48482935951379147,0.00935875014807417,55
0.12505145072937013,0.045945870061663265,0.01885066032409668,0.0032931464776793343,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.11788482666015625,0.040679948348646376,0.02146902084350586,0.008944586005308106,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.4838709677419355,0.4946236559139785,0.4673913043478261,0.4891304347826087,0.4891304347826087,0.48482935951379147,0.00935875014807417,55
0.143941068649292,0.03701123395969829,0.02520928382873535,0.009494872352593357,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.14805331230163574,0.03425520811563411,0.02878875732421875,0.012658905082356184,0.1,balanced,1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.4838709677419355,0.4731182795698925,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.478354371201496,0.003402226348510563,57
0.16865324974060059,0.034930227418091236,0.029128122329711913,0.013974124644477995,0.5,,scale,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5376344086021505,0.5483870967741935,0.4782608695652174,0.5978260869565217,0.4782608695652174,0.5280738662926601,0.04545783293410264,37
0.12128081321716308,0.04231609776328513,0.02769618034362793,0.00654010855065832,0.5,,0.01,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,40
0.11622166633605957,0.040578877458826,0.02520599365234375,0.0059572923432338375,0.5,,0.1,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5161290322580645,0.5483870967741935,0.4782608695652174,0.5869565217391305,0.4782608695652174,0.5215988779803646,0.04189395045314371,46
0.16769886016845703,0.05541612707411983,0.025872087478637694,0.010083694673329358,0.5,,0.5,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.4731182795698925,0.5483870967741935,0.4782608695652174,0.5,0.5108695652173914,0.5021271622253389,0.026951998708551084,53
0.12217416763305664,0.04012108013373187,0.022895145416259765,0.004259394082791552,0.5,,1,"{'clf__C': 0.5, 'clf__class_weight': None, 'clf__gamma': 1}",0.45161290322580644,0.5268817204301075,0.45652173913043476,0.4673913043478261,0.4782608695652174,0.4761337073398785,0.026989680966114937,60
0.18369264602661134,0.0682871777931845,0.02802424430847168,0.009653767749979843,0.5,balanced,scale,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.6129032258064516,0.5806451612903226,0.5,0.5869565217391305,0.5,0.5561009817671809,0.04706509605600478,6
0.23172340393066407,0.02342566496728699,0.043909645080566405,0.01337507391544622,0.5,balanced,0.01,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.4946236559139785,0.5376344086021505,0.4891304347826087,0.532608695652174,0.4891304347826087,0.5086255259467041,0.02178475258268932,51
0.22409615516662598,0.038675270528942395,0.040209388732910155,0.011868369090877158,0.5,balanced,0.1,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.6129032258064516,0.5806451612903226,0.5,0.5869565217391305,0.5,0.5561009817671809,0.04706509605600478,6
0.20044889450073242,0.12517163073991128,0.03709735870361328,0.03031490086237079,0.5,balanced,0.5,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.5591397849462365,0.5483870967741935,0.5434782608695652,0.5108695652173914,0.5434782608695652,0.5410705937353903,0.01614758640375642,20
0.10514545440673828,0.008753669434006447,0.01912069320678711,0.0026314592558066884,0.5,balanced,1,"{'clf__C': 0.5, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.5376344086021505,0.4838709677419355,0.5,0.5,0.5652173913043478,0.5173445535296868,0.02975108346006537,49
0.2367928981781006,0.07216592943385529,0.04108271598815918,0.015774679153330556,1.0,,scale,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5698924731182796,0.5483870967741935,0.45652173913043476,0.6304347826086957,0.4891304347826087,0.5388733052828425,0.06114301063113275,24
0.1405500888824463,0.0471187090028788,0.022286319732666017,0.005249256716925508,1.0,,0.01,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5268817204301075,0.5376344086021505,0.4782608695652174,0.532608695652174,0.5108695652173914,0.517251051893408,0.02147112441947323,50
0.18770108222961426,0.09457407715597087,0.0357151985168457,0.01642254279283454,1.0,,0.1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5698924731182796,0.5483870967741935,0.44565217391304346,0.6195652173913043,0.5,0.5366993922393641,0.05956772513591404,28
0.24743456840515138,0.06093029599013532,0.037914371490478514,0.016488046024982137,1.0,,0.5,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5376344086021505,0.5591397849462365,0.5108695652173914,0.5869565217391305,0.532608695652174,0.5454417952314166,0.025814686742898364,17
0.32171149253845216,0.02057997345479376,0.05004792213439942,0.008031069167860533,1.0,,1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 1}",0.5268817204301075,0.5483870967741935,0.532608695652174,0.5217391304347826,0.5108695652173914,0.5280972417017298,0.012415533363510683,36
0.16612277030944825,0.07619857176203579,0.029588794708251952,0.018135994347474437,1.0,balanced,scale,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.6021505376344086,0.5806451612903226,0.5108695652173914,0.6304347826086957,0.5,0.5648200093501636,0.0511108330590633,3
0.1712967872619629,0.067215622679807,0.026009368896484374,0.010785737959856777,1.0,balanced,0.01,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.6021505376344086,0.5806451612903226,0.5217391304347826,0.5760869565217391,0.4782608695652174,0.551776531089294,0.045318281205711464,14
0.23978800773620607,0.10490946437042933,0.04362730979919434,0.030756038168354326,1.0,balanced,0.1,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.6129032258064516,0.5806451612903226,0.5108695652173914,0.6195652173913043,0.4891304347826087,0.5626227208976158,0.05324451273098755,4
0.1231104850769043,0.01685879453800985,0.02096071243286133,0.0024517665705743054,1.0,balanced,0.5,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.5}",0.5483870967741935,0.5376344086021505,0.5108695652173914,0.5652173913043478,0.5217391304347826,0.5367695184665732,0.019192278511789587,27
0.23080229759216309,0.07099767541169784,0.04099140167236328,0.01572117965201879,1.0,balanced,1,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 1}",0.4946236559139785,0.4838709677419355,0.4891304347826087,0.4891304347826087,0.5652173913043478,0.5043945769050958,0.030600955053767975,52
0.22078347206115723,0.08951164680641682,0.03407106399536133,0.011690546827064848,2.0,,scale,"{'clf__C': 2, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5483870967741935,0.5376344086021505,0.43478260869565216,0.5760869565217391,0.5108695652173914,0.5215521271622252,0.04815780196040036,47
0.14978270530700682,0.06097928726547661,0.02675156593322754,0.014578437372370861,2.0,,0.01,"{'clf__C': 2, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5591397849462365,0.5591397849462365,0.5108695652173914,0.5978260869565217,0.4782608695652174,0.5410472183263206,0.04178836726801271,21
0.1847841739654541,0.08625209619029367,0.027481222152709962,0.011394749750802824,2.0,,0.1,"{'clf__C': 2, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5483870967741935,0.5483870967741935,0.43478260869565216,0.5652173913043478,0.5217391304347826,0.523702664796634,0.046589154800901304,38
0.25000767707824706,0.07776981594937471,0.031525468826293944,0.008680902117141136,2.0,,0.5,"{'clf__C': 2, 'clf__class_weight': None, 'clf__gamma': 0.5}",0.5483870967741935,0.5698924731182796,0.5108695652173914,0.5434782608695652,0.5108695652173914,0.5366993922393641,0.022885349214741252,28
0.25706868171691893,0.07245637296277681,0.042867851257324216,0.013234578433403723,2.0,,1,"{'clf__C': 2, 'clf__class_weight': None, 'clf__gamma': 1}",0.5698924731182796,0.5591397849462365,0.532608695652174,0.5434782608695652,0.5543478260869565,0.5518934081346424,0.012846908761954039,11
0.12600364685058593,0.009250353280984875,0.02304186820983887,0.00454212889018298,2.0,balanced,scale,"{'clf__C': 2, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5376344086021505,0.5591397849462365,0.44565217391304346,0.5869565217391305,0.5434782608695652,0.5345722300140252,0.04763013641633897,31
