mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3429692745208741,0.05740908796517121,0.35488009452819824,0.0892861349579695,,,sqrt,3,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 400}",0.6236559139784946,0.6129032258064516,0.5217391304347826,0.5760869565217391,0.532608695652174,0.5733987844787284,0.04105157103333073,237
1.8017361640930176,0.10311964904378373,0.3408661842346191,0.024718914428421057,,,sqrt,3,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 500}",0.6236559139784946,0.6021505376344086,0.5217391304347826,0.5869565217391305,0.532608695652174,0.573422159887798,0.03967065183501062,231
2.6140944480896,0.5672559728413059,0.4969191551208496,0.16194313639761196,,,sqrt,3,600,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 600}",0.6236559139784946,0.6129032258064516,0.5,0.5869565217391305,0.532608695652174,0.5712248714352501,0.047534778025407655,270
3.941939878463745,0.23981711908489348,0.45832977294921873,0.05896516513323291,,,sqrt,3,700,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 700}",0.6021505376344086,0.6021505376344086,0.5,0.5978260869565217,0.532608695652174,0.5669471715755026,0.04264531882765005,335
4.100596761703491,0.18225995339219306,0.3918461799621582,0.026813768309368664,,,sqrt,3,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__n_estimators': 800}",0.6021505376344086,0.6129032258064516,0.5,0.5869565217391305,0.532608695652174,0.566923796166433,0.04338815961751316,340
2.048802614212036,0.1914686684665533,0.33587079048156737,0.09897873920893119,,,sqrt,5,400,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.6451612903225806,0.6129032258064516,0.5652173913043478,0.5760869565217391,0.5217391304347826,0.5842215988779804,0.04211335391808154,74
2.612488317489624,0.07551101926266927,0.2862232685089111,0.04090673594143244,,,sqrt,5,500,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 500}",0.6451612903225806,0.6021505376344086,0.5543478260869565,0.5760869565217391,0.5217391304347826,0.5798971482000935,0.041962511935670244,131
2.8460464477539062,0.3227366947973496,0.3501121520996094,0.060153193163273416,,,sqrt,5,600,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 600}",0.6344086021505376,0.6021505376344086,0.5434782608695652,0.5869565217391305,0.5217391304347826,0.5777466105656849,0.040502130887323025,157
3.0976836681365967,0.4526083815940051,0.38077373504638673,0.05122174322658878,,,sqrt,5,700,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 700}",0.6559139784946236,0.6021505376344086,0.5434782608695652,0.5978260869565217,0.5217391304347826,0.5842215988779803,0.04735061708305603,78
3.553181457519531,0.44237741136718334,0.453155517578125,0.03951019918166198,,,sqrt,5,800,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.6451612903225806,0.6021505376344086,0.5543478260869565,0.5978260869565217,0.532608695652174,0.5864188873305283,0.03937605524077212,55
