mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.028235673904418945,0.008392359787727916,0.016899824142456055,0.0021370203450342797,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.5268817204301075,0.5161290322580645,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,11
0.03569798469543457,0.008078058317682345,0.018875789642333985,0.0037575383332583835,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.4946236559139785,0.5376344086021505,0.4782608695652174,0.5652173913043478,0.5869565217391305,0.5325385694249649,0.041082346279202174,6
0.03913216590881348,0.005105764369575142,0.019214105606079102,0.003276482995568125,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.5268817204301075,0.5161290322580645,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,11
0.03117399215698242,0.010386635970333806,0.013770580291748047,0.001333376335845245,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.4838709677419355,0.5376344086021505,0.4891304347826087,0.5652173913043478,0.5760869565217391,0.5303880317905564,0.03800003300313451,8
0.0554539680480957,0.027293956502011114,0.02422494888305664,0.014464287468819653,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5591397849462365,0.5161290322580645,0.5543478260869565,0.4782608695652174,0.5217391304347826,0.5259233286582515,0.029313583151669546,10
0.040203285217285153,0.017402329788063137,0.04638862609863281,0.036180916847334564,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.4946236559139785,0.5806451612903226,0.532608695652174,0.5978260869565217,0.5543478260869565,0.5520102851799906,0.036315712341885284,2
0.04964303970336914,0.02021101528466649,0.04097471237182617,0.029340157696649747,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.5591397849462365,0.5376344086021505,0.5434782608695652,0.5760869565217391,0.532608695652174,0.5497896213183731,0.015885478099855046,3
0.05043549537658691,0.022285741305887355,0.01835799217224121,0.005168839017287949,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.5376344086021505,0.5376344086021505,0.532608695652174,0.6086956521739131,0.5543478260869565,0.5541841982234689,0.0282305464704205,1
0.09653172492980958,0.05998894838449074,0.015735864639282227,0.0023114900627295223,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5268817204301075,0.5161290322580645,0.532608695652174,0.5434782608695652,0.5543478260869565,0.5346891070593736,0.013217217806610402,5
0.056514310836791995,0.025705909038636756,0.02515068054199219,0.010924687243273199,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.4838709677419355,0.5053763440860215,0.5652173913043478,0.6086956521739131,0.5760869565217391,0.5478494623655914,0.04625683386642449,4
0.0627133846282959,0.03183343361635625,0.01681032180786133,0.002077148776772861,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.4946236559139785,0.5053763440860215,0.5543478260869565,0.5217391304347826,0.5760869565217391,0.5304347826086957,0.03046943102340234,7
0.06465668678283691,0.038567084272297894,0.017524337768554686,0.005228133558305308,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5053763440860215,0.5161290322580645,0.532608695652174,0.5217391304347826,0.5652173913043478,0.528214118747078,0.02048459531786211,9
