mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0339261531829834,0.0038561864280699963,0.008400678634643555,0.001306204658659959,0.01,,0.5,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.03207540512084961,0.0019731010826343647,0.009609508514404296,0.0027037157806097055,0.01,,0.8,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.03125472068786621,0.0021719376329738652,0.008002662658691406,0.0010176606370743283,0.01,,0.9,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.038056802749633786,0.003999268846158946,0.009041500091552735,0.0007991945742058257,0.01,,0.95,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.03951869010925293,0.002453410573529924,0.009024763107299804,0.0014551773441617674,0.01,,1.0,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.03628120422363281,0.0026375574148861675,0.007450485229492187,0.0019749029918121005,0.01,balanced,0.5,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.512949976624591,0.017675024628884456,41
0.04556140899658203,0.013706817742919057,0.010903501510620117,0.0035051428377060817,0.01,balanced,0.8,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.512949976624591,0.017675024628884456,41
0.04192905426025391,0.0041453451981512575,0.009895753860473634,0.0002272116499923149,0.01,balanced,0.9,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.512949976624591,0.017675024628884456,41
0.039159297943115234,0.004496497738124994,0.009535980224609376,0.00088622394772336,0.01,balanced,0.95,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.512949976624591,0.017675024628884456,41
0.03869643211364746,0.002396871371696066,0.010679149627685547,0.003009612841759843,0.01,balanced,1.0,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,29
0.05757980346679688,0.007661220122846853,0.011973381042480469,0.003942368088654323,0.1,,0.5,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.5}",0.4731182795698925,0.5376344086021505,0.4891304347826087,0.6086956521739131,0.5543478260869565,0.5325853202431042,0.048407723716971586,12
0.05819368362426758,0.007189930172498671,0.012781381607055664,0.0032568630879392323,0.1,,0.8,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.8}",0.4946236559139785,0.5591397849462365,0.532608695652174,0.5217391304347826,0.5760869565217391,0.5368396446937822,0.02851583388342508,11
0.06179423332214355,0.00695639999306717,0.012257862091064452,0.0005974335057196149,0.1,,0.9,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.9}",0.5053763440860215,0.5268817204301075,0.44565217391304346,0.5217391304347826,0.5760869565217391,0.5151472650771389,0.04199960646865109,40
0.05479302406311035,0.013021633045500957,0.011468315124511718,0.0006653682675957497,0.1,,0.95,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 0.95}",0.5161290322580645,0.5268817204301075,0.44565217391304346,0.5217391304347826,0.5217391304347826,0.5064282374941562,0.03057785856778341,46
0.06327667236328124,0.014115108384682447,0.013550662994384765,0.006271492633384812,0.1,,1.0,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__l1_ratio': 1.0}",0.5161290322580645,0.5268817204301075,0.44565217391304346,0.5217391304347826,0.5217391304347826,0.5064282374941562,0.03057785856778341,46
0.06240401268005371,0.007642769683492181,0.012398958206176758,0.0027874324646713386,0.1,balanced,0.5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5}",0.5268817204301075,0.5376344086021505,0.45652173913043476,0.5978260869565217,0.5217391304347826,0.5281206171107995,0.044984491372433155,23
0.06006159782409668,0.009624826017905437,0.01217341423034668,0.0011509078501209195,0.1,balanced,0.8,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.8}",0.5053763440860215,0.4838709677419355,0.44565217391304346,0.532608695652174,0.5434782608695652,0.5021972884525479,0.035134833926889784,48
0.0837773323059082,0.00895133246557442,0.011963796615600587,0.0016402552031940013,0.1,balanced,0.9,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9}",0.5053763440860215,0.5376344086021505,0.44565217391304346,0.532608695652174,0.5434782608695652,0.5129499766245909,0.03609464424103334,45
0.07672390937805176,0.039944531477562155,0.010962581634521485,0.0010018523063576581,0.1,balanced,0.95,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.95}",0.5053763440860215,0.5376344086021505,0.44565217391304346,0.4782608695652174,0.5434782608695652,0.5020804114071996,0.036715796026041476,49
0.08006854057312011,0.020402344634438498,0.013982248306274415,0.005452760552720674,0.1,balanced,1.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 1.0}",0.45161290322580644,0.5376344086021505,0.44565217391304346,0.4782608695652174,0.5434782608695652,0.4913277232351566,0.04170911910918069,50
