mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.023905134201049803,0.0025629863676565868,0.017186450958251952,0.0040941014906812805,0.0001,,"{'clf__C': 0.0001, 'clf__class_weight': None}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,11
0.030719566345214843,0.005361142789231883,0.019286966323852538,0.0016955569459968611,0.0001,balanced,"{'clf__C': 0.0001, 'clf__class_weight': 'balanced'}",0.5161290322580645,0.5483870967741935,0.532608695652174,0.5978260869565217,0.4673913043478261,0.5324684431977559,0.04249012862038544,10
0.02794985771179199,0.00717169190695326,0.01462855339050293,0.003605381830389237,0.001,,"{'clf__C': 0.001, 'clf__class_weight': None}",0.5161290322580645,0.5268817204301075,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5216456287985041,0.0034022263485105632,11
0.03005328178405762,0.004767558392326136,0.01557621955871582,0.003131229512138604,0.001,balanced,"{'clf__C': 0.001, 'clf__class_weight': 'balanced'}",0.5161290322580645,0.5591397849462365,0.5217391304347826,0.5978260869565217,0.4782608695652174,0.5346189808321646,0.0406949961275974,9
0.03348450660705567,0.008644205782841195,0.021462392807006837,0.004473928072150741,0.01,,"{'clf__C': 0.01, 'clf__class_weight': None}",0.5053763440860215,0.5483870967741935,0.5,0.5978260869565217,0.532608695652174,0.5368396446937821,0.03526383253563621,8
0.030959320068359376,0.008896871087069373,0.017195701599121094,0.004936205900879143,0.01,balanced,"{'clf__C': 0.01, 'clf__class_weight': 'balanced'}",0.5268817204301075,0.5806451612903226,0.5434782608695652,0.5760869565217391,0.5108695652173914,0.5475923328658251,0.027198712336304488,7
0.05047035217285156,0.020184929676440408,0.0341069221496582,0.02776286254458414,0.1,,"{'clf__C': 0.1, 'clf__class_weight': None}",0.5268817204301075,0.5913978494623656,0.5760869565217391,0.6086956521739131,0.5543478260869565,0.5714820009350163,0.02858484719529103,4
0.04020824432373047,0.015490141332725891,0.026767253875732422,0.017193795845323233,0.1,balanced,"{'clf__C': 0.1, 'clf__class_weight': 'balanced'}",0.5483870967741935,0.6129032258064516,0.5652173913043478,0.5978260869565217,0.5869565217391305,0.5822580645161289,0.022983436352194107,2
0.053546571731567384,0.008721176290392114,0.027510690689086913,0.014033961914317184,1.0,,"{'clf__C': 1, 'clf__class_weight': None}",0.5376344086021505,0.5698924731182796,0.5434782608695652,0.6956521739130435,0.5652173913043478,0.5823749415614772,0.057959627288010115,1
0.04852194786071777,0.017416805823252682,0.030376577377319337,0.01348671799997253,1.0,balanced,"{'clf__C': 1, 'clf__class_weight': 'balanced'}",0.5483870967741935,0.5698924731182796,0.5217391304347826,0.6413043478260869,0.5760869565217391,0.5714820009350163,0.039765865019671026,4
0.07834815979003906,0.041464519636012144,0.020463895797729493,0.0062406145766166115,10.0,,"{'clf__C': 10, 'clf__class_weight': None}",0.5483870967741935,0.5376344086021505,0.5543478260869565,0.6630434782608695,0.5543478260869565,0.5715521271622254,0.046151215676363835,3
0.04983606338500977,0.01249879696710886,0.016530704498291016,0.0036740543171607212,10.0,balanced,"{'clf__C': 10, 'clf__class_weight': 'balanced'}",0.5161290322580645,0.5053763440860215,0.5434782608695652,0.6413043478260869,0.5543478260869565,0.552127162225339,0.047987101667333,6
